key,ocs_image,ocs_module_a,ocs_module_a_no_occ,occlusion_ratio_a,rel_err,abs_err,obj_pixels,rad_max,rad_mean_obj,dt_sec,px_jinshuzhuti,px_taiyangnengban,px_yinshenban
yaw230.00_pitch+45.00,0.026297600804581066,0.01750891159218234,0.06137360382466209,0.7147159283296537,0.5019551995637948,0.008788689212398726,6201,9.261019685837827,0.02647989898807781,0.017350600000000327,4293,300,1608
yaw230.00_pitch+50.00,0.03337864251416523,0.016722409403450336,0.06356866161400579,0.7369394135589924,0.9960426580202141,0.016656233110714895,6188,11.202727280106725,0.03368063664555017,0.018054099999996964,4282,300,1606
yaw230.00_pitch+55.00,0.04804328045015712,0.016159614495298284,0.06604731594957634,0.755332760113442,1.9730461988518067,0.031883665954858836,6154,32.289016046804036,0.04874578726850542,0.018038100000001833,4247,300,1607
yaw230.00_pitch+60.00,0.0715466154102423,0.015804571624971932,0.06861336715115089,0.7696575422372807,3.5269569532144387,0.055742043785270375,6124,50.194712811159626,0.07294841139950414,0.017682400000001763,4229,293,1602
yaw230.00_pitch+65.00,0.05376698455525807,0.015303790555254248,0.07116198952769993,0.7849443128722923,2.513311578666258,0.03846319400000382,6087,28.79742968537088,0.055153655933317405,0.017947799999998182,4194,298,1595
yaw230.00_pitch+70.00,0.04440742626702051,0.015064522619443334,0.07350088586512817,0.7950429788412855,1.9478150346234775,0.029342903647577176,6019,13.459756552788107,0.046067345390510966,0.01727770000000106,4135,292,1592
yaw230.00_pitch+75.00,0.041168272610279236,0.01483789444404382,0.0752743187989892,0.8028823816570617,1.7745360209652166,0.026330378166235416,5975,12.52212036776651,0.043021610297792515,0.026361699999998933,4094,295,1586
yaw230.00_pitch+80.00,0.06782378696859911,0.014247206610642637,0.07634426522816512,0.8133820979472008,3.7604971853173565,0.053576580357956476,5975,34.0803287382465,0.07087711839420259,0.0217698999999989,4084,306,1585
yaw230.00_pitch+85.00,0.09857161682184797,0.013471151248836776,0.07682810992853212,0.824658562323503,6.317237777310202,0.0851004655730112,6015,47.10485076663862,0.10232415699214926,0.016768900000002418,4120,304,1591
yaw230.00_pitch+90.00,0.07354890612172695,0.013371986374410484,0.07683735168088258,0.8259702334621525,4.500222933406138,0.06017691974731646,6072,35.46988739685707,0.07563213879467687,0.016294899999998336,4133,343,1596
yaw230.00_pitch-05.00,0.022867247033575636,0.020723288331743854,0.05612998945763112,0.6307982856938443,0.10345649143662561,0.0021439587018317816,5939,5.513062854461313,0.024041551169391648,0.016536500000000842,4068,262,1609
yaw230.00_pitch-10.00,0.023207780737539544,0.02063550479938175,0.05674383124387922,0.6363392399309019,0.12465292044781284,0.0025722759381577934,5835,4.55643028151827,0.024834457601671873,0.01662939999999935,4008,214,1613
yaw230.00_pitch-15.00,0.022568337265168204,0.02084168540141622,0.058649975214587015,0.6446428949856978,0.08284607652866009,0.0017266518637519858,5825,9.387996705470997,0.02419165389852458,0.01635530000000074,3988,224,1613
yaw230.00_pitch-20.00,0.02733161049551855,0.0212202301786416,0.061405885175584735,0.654426768412112,0.28799783345555413,0.006111380316876948,5912,11.492912795786744,0.028866406588674638,0.01639149999999745,3957,335,1620
yaw230.00_pitch-25.00,0.04105736172901746,0.0212968767504602,0.06460480546275378,0.6703515071686368,0.9278583526633903,0.019760484978557258,5954,33.344697906921745,0.04305703653501484,0.017371799999999382,3898,435,1621
yaw230.00_pitch-30.00,0.019924258910188043,0.02135335294608514,0.06785055911858133,0.6852884747969987,0.06692597829977341,0.0014290940358970966,6016,4.479113489420957,0.020679321058751608,0.016453999999999525,3848,541,1627
yaw230.00_pitch-35.00,0.024149720084035337,0.02074515483320351,0.07069301404669884,0.7065458997193196,0.16411375466731504,0.003404565250831826,6041,32.35120293546927,0.024961184618925807,0.016742999999998176,3781,639,1621
yaw230.00_pitch-40.00,0.023076371656614813,0.02115318371090133,0.07279588995962806,0.7094178844075855,0.09091718636766553,0.001923187945713483,6066,11.256508002388886,0.023753469111829406,0.01717530000000167,3713,729,1624
yaw230.00_pitch-45.00,0.018163431543660048,0.02052464618321761,0.07421620105638752,0.7234479009829198,0.11504289128687904,0.00236121463955756,6069,3.9578193841693414,0.018687133614417154,0.017754899999999907,3618,813,1638
