method,degrade_level,geom,mode,select,record_id,yaw_true,yaw_err,q_deg_a010,covered_a010
neural,clean,G5,ocs_only,final,G5_yaw150_pitch+085,150.0,0.8254,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw100_pitch+045,100.0,14.0512,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw090_pitch+025,90.0,17.5746,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw065_pitch+070,65.0,164.6635,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw180_pitch+090,180.0,51.5897,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw065_pitch-090,65.0,57.2057,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw280_pitch+065,280.0,66.5942,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw280_pitch+080,280.0,44.9932,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw040_pitch+090,40.0,24.027,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw035_pitch+080,35.0,24.3952,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw005_pitch+090,5.0,11.2026,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw345_pitch-040,345.0,22.0539,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw035_pitch+025,35.0,1.9574,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw115_pitch+015,115.0,20.7604,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw115_pitch-025,115.0,44.1663,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw220_pitch+065,220.0,12.183,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw330_pitch+040,330.0,8.131,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw170_pitch+050,170.0,28.4865,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw170_pitch+000,170.0,21.9483,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw045_pitch-005,45.0,0.7237,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw140_pitch+020,140.0,5.9599,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw190_pitch-065,190.0,8.0337,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw335_pitch-060,335.0,17.3578,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw315_pitch-015,315.0,15.9479,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw260_pitch-080,260.0,12.1978,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw270_pitch-030,270.0,15.6737,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw015_pitch+085,15.0,8.9094,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw105_pitch-025,105.0,8.1521,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw250_pitch-010,250.0,7.8641,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw335_pitch+025,335.0,14.1798,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw335_pitch+040,335.0,10.7776,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw160_pitch+090,160.0,3.6833,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw045_pitch-010,45.0,15.9772,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw300_pitch-025,300.0,134.0535,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw255_pitch-015,255.0,8.3351,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw240_pitch-025,240.0,5.6899,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw115_pitch+035,115.0,91.2674,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw040_pitch-075,40.0,14.649,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw325_pitch-085,325.0,35.8252,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw270_pitch+030,270.0,20.1319,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw175_pitch+010,175.0,9.9514,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw115_pitch+020,115.0,27.1982,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw135_pitch+030,135.0,14.8129,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw025_pitch-080,25.0,3.6207,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw080_pitch+010,80.0,5.8006,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw200_pitch-045,200.0,9.7787,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw195_pitch+050,195.0,6.0226,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw195_pitch+040,195.0,29.4721,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw220_pitch+030,220.0,15.6736,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw270_pitch+025,270.0,19.6408,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw265_pitch+040,265.0,16.6642,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw330_pitch-070,330.0,124.6985,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw250_pitch-060,250.0,9.1463,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw130_pitch+085,130.0,7.788,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw210_pitch-050,210.0,52.5448,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw210_pitch-060,210.0,47.7275,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw280_pitch+010,280.0,4.4837,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw130_pitch-010,130.0,16.6656,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw165_pitch+025,165.0,12.7694,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw330_pitch-045,330.0,120.9713,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw025_pitch-030,25.0,5.732,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw210_pitch+040,210.0,2.9844,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw280_pitch-080,280.0,2.9333,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw000_pitch+025,0.0,5.2344,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw215_pitch+090,215.0,32.6895,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw070_pitch-090,70.0,160.43,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw250_pitch+015,250.0,6.8549,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw180_pitch+070,180.0,17.0716,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw355_pitch-040,355.0,10.301,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw080_pitch-050,80.0,8.06,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw175_pitch-055,175.0,10.4778,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw245_pitch-085,245.0,63.8487,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw345_pitch+065,345.0,13.835,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw015_pitch-020,15.0,0.6517,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw295_pitch+060,295.0,12.8492,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw315_pitch-035,315.0,7.8888,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw190_pitch+045,190.0,11.2918,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw310_pitch+070,310.0,74.5025,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw090_pitch-040,90.0,6.0096,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw265_pitch+085,265.0,44.5822,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw225_pitch-010,225.0,10.1636,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw290_pitch-060,290.0,12.8967,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw065_pitch+020,65.0,3.2061,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw315_pitch+040,315.0,8.1092,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw285_pitch+030,285.0,15.7007,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw155_pitch-075,155.0,5.5028,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw265_pitch-075,265.0,1.6078,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw195_pitch-025,195.0,14.5525,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw045_pitch-025,45.0,3.6616,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw210_pitch-070,210.0,44.0119,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw110_pitch+050,110.0,76.814,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw245_pitch+050,245.0,5.8805,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw015_pitch+050,15.0,3.553,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw230_pitch+015,230.0,1.9893,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw300_pitch+035,300.0,107.4528,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw105_pitch-015,105.0,4.4388,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw070_pitch-045,70.0,7.9439,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw260_pitch-005,260.0,10.9269,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw300_pitch+060,300.0,89.1991,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw015_pitch-055,15.0,7.3825,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw040_pitch+045,40.0,0.7535,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw295_pitch+090,295.0,126.5644,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw115_pitch-075,115.0,47.0439,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw055_pitch-010,55.0,5.5818,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw190_pitch+060,190.0,4.0374,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw010_pitch-040,10.0,20.2378,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw210_pitch-030,210.0,8.7084,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw190_pitch-020,190.0,11.5098,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw010_pitch+080,10.0,21.8112,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw065_pitch-080,65.0,19.4097,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw270_pitch-010,270.0,58.1543,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw150_pitch+035,150.0,1.4983,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw030_pitch-065,30.0,24.2766,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw325_pitch-090,325.0,37.9957,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw190_pitch-050,190.0,16.4494,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw295_pitch+080,295.0,7.0219,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw220_pitch-070,220.0,19.6076,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw185_pitch-060,185.0,5.3595,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw310_pitch+060,310.0,101.2587,63.0904,0
neural,clean,G5,ocs_only,final,G5_yaw245_pitch+080,245.0,11.9061,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw045_pitch-070,45.0,9.4062,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw060_pitch-090,60.0,34.0652,63.0904,1
neural,clean,G5,ocs_only,final,G5_yaw125_pitch+060,125.0,26.9414,63.0904,1
neural,clean,G5,image_only,best,G5_yaw260_pitch-065,260.0,3.0536,16.1529,1
neural,clean,G5,image_only,best,G5_yaw300_pitch+055,300.0,4.8583,16.1529,1
neural,clean,G5,image_only,best,G5_yaw140_pitch+000,140.0,7.3543,16.1529,1
neural,clean,G5,image_only,best,G5_yaw165_pitch+055,165.0,25.3695,16.1529,0
neural,clean,G5,image_only,best,G5_yaw170_pitch-040,170.0,29.2639,16.1529,0
neural,clean,G5,image_only,best,G5_yaw315_pitch-020,315.0,4.1255,16.1529,1
neural,clean,G5,image_only,best,G5_yaw130_pitch+035,130.0,3.5748,16.1529,1
neural,clean,G5,image_only,best,G5_yaw020_pitch-005,20.0,0.174,16.1529,1
neural,clean,G5,image_only,best,G5_yaw255_pitch-005,255.0,1.0771,16.1529,1
neural,clean,G5,image_only,best,G5_yaw190_pitch-055,190.0,17.4618,16.1529,0
neural,clean,G5,image_only,best,G5_yaw345_pitch-080,345.0,1.1203,16.1529,1
neural,clean,G5,image_only,best,G5_yaw160_pitch-080,160.0,21.7194,16.1529,0
neural,clean,G5,image_only,best,G5_yaw320_pitch-020,320.0,4.9994,16.1529,1
neural,clean,G5,image_only,best,G5_yaw085_pitch+050,85.0,5.4305,16.1529,1
neural,clean,G5,image_only,best,G5_yaw015_pitch+020,15.0,4.4009,16.1529,1
neural,clean,G5,image_only,best,G5_yaw175_pitch-015,175.0,28.9456,16.1529,0
neural,clean,G5,image_only,best,G5_yaw320_pitch-065,320.0,5.2061,16.1529,1
neural,clean,G5,image_only,best,G5_yaw245_pitch+075,245.0,11.4261,16.1529,1
neural,clean,G5,image_only,best,G5_yaw120_pitch+085,120.0,17.025,16.1529,0
neural,clean,G5,image_only,best,G5_yaw085_pitch-060,85.0,2.8111,16.1529,1
neural,clean,G5,image_only,best,G5_yaw175_pitch+080,175.0,20.6044,16.1529,0
neural,clean,G5,image_only,best,G5_yaw200_pitch+005,200.0,11.363,16.1529,1
neural,clean,G5,image_only,best,G5_yaw160_pitch-070,160.0,12.9448,16.1529,1
neural,clean,G5,image_only,best,G5_yaw135_pitch-080,135.0,16.6535,16.1529,0
neural,clean,G5,image_only,best,G5_yaw250_pitch+080,250.0,9.391,16.1529,1
neural,clean,G5,image_only,best,G5_yaw020_pitch+065,20.0,5.41,16.1529,1
neural,clean,G5,image_only,best,G5_yaw320_pitch+005,320.0,6.8879,16.1529,1
neural,clean,G5,image_only,best,G5_yaw115_pitch-085,115.0,5.2134,16.1529,1
neural,clean,G5,image_only,best,G5_yaw325_pitch+010,325.0,4.3601,16.1529,1
neural,clean,G5,image_only,best,G5_yaw255_pitch+015,255.0,4.6424,16.1529,1
neural,clean,G5,image_only,best,G5_yaw185_pitch+060,185.0,18.262,16.1529,0
neural,clean,G5,image_only,best,G5_yaw280_pitch+030,280.0,5.577,16.1529,1
neural,clean,G5,image_only,best,G5_yaw045_pitch-035,45.0,1.3454,16.1529,1
neural,clean,G5,image_only,best,G5_yaw055_pitch+005,55.0,7.2254,16.1529,1
neural,clean,G5,image_only,best,G5_yaw110_pitch-055,110.0,7.6825,16.1529,1
neural,clean,G5,image_only,best,G5_yaw330_pitch-075,330.0,3.0866,16.1529,1
neural,clean,G5,image_only,best,G5_yaw310_pitch-020,310.0,0.1883,16.1529,1
neural,clean,G5,image_only,best,G5_yaw270_pitch+045,270.0,0.1231,16.1529,1
neural,clean,G5,image_only,best,G5_yaw095_pitch-020,95.0,4.5411,16.1529,1
neural,clean,G5,image_only,best,G5_yaw350_pitch-045,350.0,7.4785,16.1529,1
neural,clean,G5,image_only,best,G5_yaw010_pitch-010,10.0,4.3774,16.1529,1
neural,clean,G5,image_only,best,G5_yaw240_pitch+030,240.0,1.0578,16.1529,1
neural,clean,G5,image_only,best,G5_yaw250_pitch+085,250.0,11.1775,16.1529,1
neural,clean,G5,image_only,best,G5_yaw095_pitch+025,95.0,14.5112,16.1529,1
neural,clean,G5,image_only,best,G5_yaw065_pitch-015,65.0,9.4956,16.1529,1
neural,clean,G5,image_only,best,G5_yaw075_pitch-070,75.0,5.6215,16.1529,1
neural,clean,G5,image_only,best,G5_yaw180_pitch+015,180.0,23.7169,16.1529,0
neural,clean,G5,image_only,best,G5_yaw295_pitch-085,295.0,7.764,16.1529,1
neural,clean,G5,image_only,best,G5_yaw205_pitch+075,205.0,6.0165,16.1529,1
neural,clean,G5,image_only,best,G5_yaw335_pitch-070,335.0,1.5412,16.1529,1
neural,clean,G5,image_only,best,G5_yaw165_pitch-005,165.0,29.2286,16.1529,0
neural,clean,G5,image_only,best,G5_yaw295_pitch+000,295.0,6.4881,16.1529,1
neural,clean,G5,image_only,best,G5_yaw170_pitch+060,170.0,20.2778,16.1529,0
neural,clean,G5,image_only,best,G5_yaw195_pitch+045,195.0,7.6001,16.1529,1
neural,clean,G5,image_only,best,G5_yaw120_pitch+075,120.0,8.4991,16.1529,1
neural,clean,G5,image_only,best,G5_yaw320_pitch+020,320.0,3.45,16.1529,1
neural,clean,G5,image_only,best,G5_yaw075_pitch-025,75.0,5.4029,16.1529,1
neural,clean,G5,image_only,best,G5_yaw230_pitch-035,230.0,2.7507,16.1529,1
neural,clean,G5,image_only,best,G5_yaw015_pitch+010,15.0,8.1056,16.1529,1
neural,clean,G5,image_only,best,G5_yaw285_pitch-040,285.0,10.209,16.1529,1
neural,clean,G5,image_only,best,G5_yaw145_pitch-030,145.0,10.2366,16.1529,1
neural,clean,G5,image_only,best,G5_yaw020_pitch-060,20.0,7.6626,16.1529,1
neural,clean,G5,image_only,best,G5_yaw160_pitch-055,160.0,24.7579,16.1529,0
neural,clean,G5,image_only,best,G5_yaw145_pitch+090,145.0,17.0355,16.1529,0
neural,clean,G5,image_only,best,G5_yaw060_pitch+065,60.0,13.8024,16.1529,1
neural,clean,G5,image_only,best,G5_yaw150_pitch-075,150.0,15.0,16.1529,1
neural,clean,G5,image_only,best,G5_yaw175_pitch+015,175.0,28.9565,16.1529,0
neural,clean,G5,image_only,best,G5_yaw330_pitch-055,330.0,3.7692,16.1529,1
neural,clean,G5,image_only,best,G5_yaw325_pitch-050,325.0,3.4251,16.1529,1
neural,clean,G5,image_only,best,G5_yaw145_pitch-035,145.0,13.4778,16.1529,1
neural,clean,G5,image_only,best,G5_yaw095_pitch+005,95.0,11.2259,16.1529,1
neural,clean,G5,image_only,best,G5_yaw020_pitch+085,20.0,2.4333,16.1529,1
neural,clean,G5,image_only,best,G5_yaw095_pitch+050,95.0,5.9418,16.1529,1
neural,clean,G5,image_only,best,G5_yaw325_pitch+055,325.0,3.2091,16.1529,1
neural,clean,G5,image_only,best,G5_yaw145_pitch+035,145.0,9.5104,16.1529,1
neural,clean,G5,image_only,best,G5_yaw285_pitch+005,285.0,7.795,16.1529,1
neural,clean,G5,image_only,best,G5_yaw040_pitch-005,40.0,3.4855,16.1529,1
neural,clean,G5,image_only,best,G5_yaw165_pitch-020,165.0,31.8354,16.1529,0
neural,clean,G5,image_only,best,G5_yaw000_pitch+040,0.0,7.4409,16.1529,1
neural,clean,G5,image_only,best,G5_yaw240_pitch+020,240.0,1.5451,16.1529,1
neural,clean,G5,image_only,best,G5_yaw185_pitch+000,185.0,23.1868,16.1529,0
neural,clean,G5,image_only,best,G5_yaw295_pitch-050,295.0,11.295,16.1529,1
neural,clean,G5,image_only,best,G5_yaw130_pitch+050,130.0,3.4876,16.1529,1
neural,clean,G5,image_only,best,G5_yaw040_pitch-090,40.0,1.9874,16.1529,1
neural,clean,G5,image_only,best,G5_yaw035_pitch+005,35.0,3.3523,16.1529,1
neural,clean,G5,image_only,best,G5_yaw095_pitch+040,95.0,11.3036,16.1529,1
neural,clean,G5,image_only,best,G5_yaw320_pitch-055,320.0,3.9993,16.1529,1
neural,clean,G5,image_only,best,G5_yaw200_pitch-030,200.0,13.6538,16.1529,1
neural,clean,G5,image_only,best,G5_yaw100_pitch+075,100.0,20.3888,16.1529,0
neural,clean,G5,image_only,best,G5_yaw065_pitch+075,65.0,11.856,16.1529,1
neural,clean,G5,image_only,best,G5_yaw130_pitch+055,130.0,7.1403,16.1529,1
neural,clean,G5,image_only,best,G5_yaw320_pitch+075,320.0,5.0,16.1529,1
neural,clean,G5,image_only,best,G5_yaw335_pitch-085,335.0,7.3364,16.1529,1
neural,clean,G5,image_only,best,G5_yaw305_pitch+065,305.0,7.1638,16.1529,1
neural,clean,G5,image_only,best,G5_yaw310_pitch+005,310.0,5.9229,16.1529,1
neural,clean,G5,image_only,best,G5_yaw350_pitch-040,350.0,8.2239,16.1529,1
neural,clean,G5,image_only,best,G5_yaw000_pitch+030,0.0,7.6789,16.1529,1
neural,clean,G5,image_only,best,G5_yaw015_pitch-030,15.0,0.6527,16.1529,1
neural,clean,G5,image_only,best,G5_yaw025_pitch-065,25.0,6.6062,16.1529,1
neural,clean,G5,image_only,best,G5_yaw355_pitch-085,355.0,2.0244,16.1529,1
neural,clean,G5,image_only,best,G5_yaw270_pitch+035,270.0,6.4322,16.1529,1
neural,clean,G5,image_only,best,G5_yaw305_pitch+025,305.0,3.1664,16.1529,1
neural,clean,G5,image_only,best,G5_yaw145_pitch+000,145.0,20.6363,16.1529,0
neural,clean,G5,image_only,best,G5_yaw270_pitch-045,270.0,1.4066,16.1529,1
neural,clean,G5,image_only,best,G5_yaw180_pitch-005,180.0,28.016,16.1529,0
neural,clean,G5,image_only,best,G5_yaw335_pitch-020,335.0,20.0,16.1529,0
neural,clean,G5,image_only,best,G5_yaw265_pitch-090,265.0,23.2735,16.1529,0
neural,clean,G5,image_only,best,G5_yaw110_pitch+020,110.0,12.4286,16.1529,1
neural,clean,G5,image_only,best,G5_yaw350_pitch+070,350.0,8.9496,16.1529,1
neural,clean,G5,image_only,best,G5_yaw230_pitch-065,230.0,2.4798,16.1529,1
neural,clean,G5,image_only,best,G5_yaw115_pitch+065,115.0,16.8234,16.1529,0
neural,clean,G5,image_only,best,G5_yaw010_pitch-080,10.0,11.2296,16.1529,1
neural,clean,G5,image_only,best,G5_yaw130_pitch+030,130.0,0.3023,16.1529,1
neural,clean,G5,image_only,best,G5_yaw215_pitch-045,215.0,7.4282,16.1529,1
neural,clean,G5,image_only,best,G5_yaw120_pitch-030,120.0,12.5452,16.1529,1
neural,clean,G5,image_only,best,G5_yaw005_pitch+055,5.0,7.3446,16.1529,1
neural,clean,G5,image_only,best,G5_yaw125_pitch+035,125.0,2.1683,16.1529,1
neural,clean,G5,image_only,best,G5_yaw260_pitch+035,260.0,4.3889,16.1529,1
neural,clean,G5,image_only,best,G5_yaw200_pitch+010,200.0,11.8793,16.1529,1
neural,clean,G5,image_only,best,G5_yaw275_pitch+020,275.0,9.8868,16.1529,1
neural,clean,G5,image_only,best,G5_yaw180_pitch-070,180.0,20.235,16.1529,0
neural,clean,G5,image_only,best,G5_yaw055_pitch+070,55.0,9.1398,16.1529,1
neural,clean,G5,image_only,best,G5_yaw065_pitch-075,65.0,11.0929,16.1529,1
neural,clean,G5,image_only,best,G5_yaw010_pitch-045,10.0,8.3971,16.1529,1
neural,clean,G5,image_only,best,G5_yaw270_pitch+070,270.0,11.3387,16.1529,1
neural,clean,G5,image_only,best,G5_yaw325_pitch+090,325.0,12.5084,16.1529,1
neural,clean,G5,image_only,best,G5_yaw150_pitch+055,150.0,26.747,16.1529,0
neural,clean,G5,image_only,best,G5_yaw205_pitch+045,205.0,2.6075,16.1529,1
neural,clean,G5,image_only,best,G5_yaw130_pitch-060,130.0,3.1642,16.1529,1
neural,clean,G5,image_only,best,G5_yaw280_pitch+055,280.0,3.9151,16.1529,1
neural,clean,G5,image_only,best,G5_yaw175_pitch-035,175.0,27.0872,16.1529,0
neural,clean,G5,image_only,best,G5_yaw105_pitch+075,105.0,17.4476,16.1529,0
neural,clean,G5,image_only,best,G5_yaw340_pitch+075,340.0,1.7526,16.1529,1
neural,clean,G5,image_only,best,G5_yaw305_pitch+010,305.0,1.9842,16.1529,1
neural,clean,G5,image_only,best,G5_yaw240_pitch-015,240.0,0.5921,16.1529,1
neural,clean,G5,image_only,best,G5_yaw220_pitch-030,220.0,4.3049,16.1529,1
neural,clean,G5,image_only,best,G5_yaw165_pitch+060,165.0,25.7135,16.1529,0
neural,clean,G5,image_only,best,G5_yaw040_pitch-065,40.0,10.0531,16.1529,1
neural,clean,G5,image_only,best,G5_yaw305_pitch+015,305.0,0.246,16.1529,1
neural,clean,G5,image_only,best,G5_yaw335_pitch-050,335.0,4.4651,16.1529,1
neural,clean,G5,image_only,best,G5_yaw330_pitch-090,330.0,4.8718,16.1529,1
neural,clean,G5,image_only,best,G5_yaw275_pitch-015,275.0,16.4395,16.1529,0
neural,clean,G5,image_only,best,G5_yaw045_pitch-050,45.0,3.3574,16.1529,1
neural,clean,G5,image_only,best,G5_yaw105_pitch-085,105.0,7.2184,16.1529,1
neural,clean,G5,image_only,best,G5_yaw300_pitch+070,300.0,10.5738,16.1529,1
neural,clean,G5,image_only,best,G5_yaw290_pitch+005,290.0,2.4622,16.1529,1
neural,clean,G5,image_only,best,G5_yaw355_pitch+045,355.0,0.084,16.1529,1
neural,clean,G5,image_only,best,G5_yaw085_pitch+000,85.0,1.6183,16.1529,1
neural,clean,G5,image_only,best,G5_yaw090_pitch+015,90.0,2.9648,16.1529,1
neural,clean,G5,image_only,best,G5_yaw155_pitch-035,155.0,25.4948,16.1529,0
neural,clean,G5,image_only,best,G5_yaw000_pitch-035,0.0,13.5677,16.1529,1
neural,clean,G5,image_only,best,G5_yaw215_pitch-075,215.0,8.7274,16.1529,1
neural,clean,G5,image_only,best,G5_yaw090_pitch+085,90.0,8.2368,16.1529,1
neural,clean,G5,image_only,best,G5_yaw285_pitch-035,285.0,9.0489,16.1529,1
neural,clean,G5,image_only,best,G5_yaw135_pitch-010,135.0,0.0689,16.1529,1
neural,clean,G5,image_only,best,G5_yaw140_pitch-015,140.0,0.3187,16.1529,1
neural,clean,G5,image_only,best,G5_yaw270_pitch+000,270.0,17.587,16.1529,0
neural,clean,G5,image_only,best,G5_yaw245_pitch+065,245.0,9.1564,16.1529,1
neural,clean,G5,image_only,best,G5_yaw270_pitch-050,270.0,2.29,16.1529,1
neural,clean,G5,image_only,best,G5_yaw180_pitch-090,180.0,20.8278,16.1529,0
neural,clean,G5,image_only,best,G5_yaw085_pitch-025,85.0,1.4889,16.1529,1
neural,clean,G5,image_only,best,G5_yaw355_pitch-045,355.0,11.4877,16.1529,1
neural,clean,G5,image_only,best,G5_yaw000_pitch+045,0.0,6.542,16.1529,1
neural,clean,G5,image_only,best,G5_yaw050_pitch-055,50.0,1.622,16.1529,1
neural,clean,G5,image_only,best,G5_yaw120_pitch+070,120.0,9.2832,16.1529,1
neural,clean,G5,image_only,best,G5_yaw210_pitch+080,210.0,5.843,16.1529,1
neural,clean,G5,image_only,best,G5_yaw050_pitch-005,50.0,1.3609,16.1529,1
neural,clean,G5,image_only,best,G5_yaw070_pitch-085,70.0,2.1187,16.1529,1
neural,clean,G5,image_only,best,G5_yaw170_pitch-065,170.0,22.7116,16.1529,0
neural,clean,G5,image_only,best,G5_yaw200_pitch+000,200.0,8.5695,16.1529,1
neural,clean,G5,image_only,best,G5_yaw180_pitch-040,180.0,26.6723,16.1529,0
neural,clean,G5,image_only,best,G5_yaw150_pitch+010,150.0,15.0,16.1529,1
neural,clean,G5,image_only,best,G5_yaw330_pitch+055,330.0,1.5591,16.1529,1
neural,clean,G5,image_only,best,G5_yaw150_pitch+085,150.0,15.1438,16.1529,1
neural,clean,G5,image_only,best,G5_yaw100_pitch+045,100.0,11.8633,16.1529,1
neural,clean,G5,image_only,best,G5_yaw090_pitch+025,90.0,5.9986,16.1529,1
neural,clean,G5,image_only,best,G5_yaw065_pitch+070,65.0,13.2236,16.1529,1
neural,clean,G5,image_only,best,G5_yaw180_pitch+090,180.0,18.9495,16.1529,0
neural,clean,G5,image_only,best,G5_yaw065_pitch-090,65.0,2.5566,16.1529,1
neural,clean,G5,image_only,best,G5_yaw280_pitch+065,280.0,12.0138,16.1529,1
neural,clean,G5,image_only,best,G5_yaw280_pitch+080,280.0,0.0378,16.1529,1
neural,clean,G5,image_only,best,G5_yaw040_pitch+090,40.0,8.6173,16.1529,1
