record_id,yaw,pitch,ocs_total_phase63,n_pix_contrib,ocs_g1_err,ocs_g5_err,gain_g1_to_g5,hardcase_labels,neural_entropy,neural_margin,pdb_nearest_distance,pdb_cand_yaw_spread,roll_err_mean15,roll_err_mean30,roll_sensitivity_30_minus_15,local_contrast,glint_flag
yaw180_pitch-005,180.0,-5.0,0.015747386424984355,2317,90.946,2.083,88.864,robust-easy,4.917318,0.000204,1.2e-05,35.6406,36.9585,14.229,-22.7295,0.0009416277990914948,0
yaw180_pitch+000,180.0,0.0,0.015744979323653596,2213,,,,,,,,,38.254000000000005,22.070500000000003,-16.183500000000002,0.0011082746621988993,0
yaw180_pitch+005,180.0,5.0,0.016046062490614188,2120,,,,,,,,,45.848,37.373,-8.475000000000001,0.00132923969129407,0
yaw180_pitch+010,180.0,10.0,0.0168299906344635,1881,,,,,,,,,55.947,75.13550000000001,19.188500000000005,0.0012866796654615806,0
yaw180_pitch+015,180.0,15.0,0.017607346291988873,1774,38.362,32.732,5.63,disagreement-hard,4.917317,0.000113,1e-06,43.4425,75.6975,104.5245,28.826999999999998,0.001002168841317784,0
yaw180_pitch+020,180.0,20.0,0.01730343203173723,2063,,,,,,,,,70.661,99.2095,28.548500000000004,0.0011082691637440828,0
yaw180_pitch+025,180.0,25.0,0.016582115403822317,2122,,,,,,,,,71.3415,79.7235,8.382000000000005,0.0012452023770233647,0
yaw180_pitch+030,180.0,30.0,0.01513227428466754,2163,,,,,,,,,73.7405,64.1305,-9.61,0.0014567164786981855,0
yaw180_pitch+035,180.0,35.0,0.013861899065085309,2182,,,,,,,,,100.459,61.3405,-39.118500000000004,0.0013048302175455544,0
yaw180_pitch+040,180.0,40.0,0.01369500874261742,2227,,,,,,,,,113.6485,55.4135,-58.235,0.0009057395372393494,0
yaw180_pitch+045,180.0,45.0,0.013826415703336453,2282,,,,,,,,,107.488,45.107,-62.381,0.0007349692912241718,0
yaw180_pitch+050,180.0,50.0,0.01371493025535686,2341,,,,,,,,,104.084,46.045500000000004,-58.0385,0.000820311113900081,0
yaw180_pitch+055,180.0,55.0,0.013767434389459765,2349,,,,,,,,,97.14949999999999,36.7405,-60.40899999999999,0.0007741124855928025,0
yaw180_pitch+060,180.0,60.0,0.013658868010048286,2349,,,,,,,,,93.429,26.4205,-67.0085,0.0008336199710484542,0
yaw180_pitch+065,180.0,65.0,0.013526482324371925,2378,,,,,,,,,81.5745,23.3065,-58.268,0.000938378517764682,0
yaw180_pitch+070,180.0,70.0,0.013779714271883181,2395,127.5,17.072,110.428,ambiguous-flux,4.891399,0.000209,1e-06,85.3581,75.84899999999999,14.789,-61.05999999999999,0.000750212688058801,0
yaw180_pitch+075,180.0,75.0,0.01364985665354354,2383,,,,,,,,,63.959500000000006,9.4665,-54.49300000000001,0.0010332917756623351,0
yaw180_pitch+080,180.0,80.0,0.014171253129968697,2366,,,,,,,,,51.613,44.097500000000004,-7.515499999999996,0.0009403258871788431,0
yaw180_pitch+085,180.0,85.0,0.014691534031005538,2321,,,,,,,,,47.771,59.7065,11.935499999999998,0.0009459619561005654,0
yaw180_pitch+090,180.0,90.0,0.015265540944993383,2317,104.053,51.59,52.464,disagreement-hard,4.917319,0.000445,6e-06,43.5431,72.94649999999999,23.040000000000003,-49.90649999999998,0.0007948947508867876,0
yaw185_pitch-090,185.0,-90.0,0.016895659291275844,5798,,,,,,,,,10.942,77.5775,66.63550000000001,0.00039011536922747836,0
yaw185_pitch-085,185.0,-85.0,0.01707161717667549,5756,,,,,,,,,3.6689999999999996,88.23750000000001,84.56850000000001,0.0005097942785578687,0
yaw185_pitch-080,185.0,-80.0,0.017570759573640182,5670,,,,,,,,,7.718,86.40899999999999,78.69099999999999,0.0005644376170540859,0
yaw185_pitch-075,185.0,-75.0,0.0177089003086911,5579,,,,,,,,,17.4935,87.888,70.39450000000001,0.0006218256009128502,0
yaw185_pitch-070,185.0,-70.0,0.01742732565941929,5664,,,,,,,,,10.9375,90.2305,79.293,0.0006711922556035428,0
yaw185_pitch-065,185.0,-65.0,0.017088936087468476,5757,,,,,,,,,2.155,94.342,92.187,0.0006540114171203933,0
yaw185_pitch-060,185.0,-60.0,0.016698770621208225,5820,56.849,5.36,51.489,,4.916791,0.000408,1e-06,26.8747,9.381499999999999,40.9005,31.519000000000002,0.0005434827002788641,0
yaw185_pitch-055,185.0,-55.0,0.01648042575856795,5864,,,,,,,,,11.3065,69.7305,58.42400000000001,0.0005226951809058321,0
yaw185_pitch-050,185.0,-50.0,0.016851180457447268,5920,,,,,,,,,14.599,42.317,27.718,0.000509858885401962,0
yaw185_pitch-045,185.0,-45.0,0.016833218838380182,5919,,,,,,,,,15.8835,30.9005,15.017000000000001,0.0005914229641492547,0
yaw185_pitch-040,185.0,-40.0,0.01610138061170427,5923,,,,,,,,,20.122,23.453,3.3309999999999995,0.0006250522774809732,0
yaw185_pitch-035,185.0,-35.0,0.015628495169306422,5918,,,,,,,,,29.256,10.0195,-19.2365,0.0005134550275867795,0
yaw185_pitch-030,185.0,-30.0,0.015511670110760628,5920,,,,,,,,,38.1375,5.515000000000001,-32.6225,0.0004550408182304663,0
yaw185_pitch-025,185.0,-25.0,0.015710014038536335,5917,,,,,,,,,47.295,4.544,-42.751000000000005,0.0004368377253560242,0
yaw185_pitch-020,185.0,-20.0,0.015763138887094075,5905,,,,,,,,,53.203500000000005,10.2805,-42.923,0.00042316535925034093,0
yaw185_pitch-015,185.0,-15.0,0.015592351992979592,5891,,,,,,,,,54.715500000000006,12.607,-42.10850000000001,0.00042489004124443563,0
yaw185_pitch-010,185.0,-10.0,0.015824357461141636,5842,,,,,,,,,50.354,14.932500000000001,-35.421499999999995,0.00037223149220210264,0
yaw185_pitch-005,185.0,-5.0,0.016046128472071985,5821,,,,,,,,,56.4155,16.9105,-39.505,0.00043555017051983766,0
yaw185_pitch+000,185.0,0.0,0.016769820432467608,5733,54.749,2.809,51.939,disagreement-hard;robust-easy,4.917318,8e-05,2e-06,26.5942,57.714999999999996,31.21,-26.504999999999995,0.0005643449069964862,0
yaw185_pitch+005,185.0,5.0,0.016627422671509906,5701,,,,,,,,,55.1465,61.227000000000004,6.080500000000001,0.0006035123862072229,0
yaw185_pitch+010,185.0,10.0,0.01750838998971771,5622,,,,,,,,,60.509,93.54050000000001,33.03150000000001,0.0007236853927968141,0
yaw185_pitch+015,185.0,15.0,0.018291974785610704,5452,,,,,,,,,72.1515,103.0265,30.875,0.0007104402260833982,0
yaw185_pitch+020,185.0,20.0,0.018384142329001818,5652,,,,,,,,,71.301,95.2065,23.905500000000004,0.0007656311190384207,0
yaw185_pitch+025,185.0,25.0,0.01768981578296261,5696,,,,,,,,,68.428,81.922,13.494,0.001247188693825809,0
yaw185_pitch+030,185.0,30.0,0.016062246275957287,5689,,,,,,,,,62.4105,70.803,8.392499999999998,0.0014021692104264002,0
yaw185_pitch+035,185.0,35.0,0.014488980730598122,5691,,,,,,,,,90.527,63.50450000000001,-27.022499999999994,0.0009407704983446959,0
yaw185_pitch+040,185.0,40.0,0.014257969871818432,5723,,,,,,,,,94.5935,63.071000000000005,-31.5225,0.0005649839496340431,0
yaw185_pitch+045,185.0,45.0,0.014279956359811163,5746,,,,,,,,,95.139,76.7225,-18.4165,0.0005382524478695673,0
yaw185_pitch+050,185.0,50.0,0.014282342689201505,5757,,,,,,,,,90.727,74.77850000000001,-15.948499999999996,0.0005733299931059976,0
yaw185_pitch+055,185.0,55.0,0.014474560116432833,5764,,,,,,,,,95.648,63.952,-31.695999999999998,0.0005669624769588308,0
yaw185_pitch+060,185.0,60.0,0.014433688268963851,5750,115.294,3.589,111.705,ambiguous-flux;robust-easy,4.917302,0.000523,2e-06,75.6786,84.881,48.833,-36.048,0.0005893766225483973,0
yaw185_pitch+065,185.0,65.0,0.014212315590537983,5734,,,,,,,,,83.178,37.619,-45.559,0.0005407004821417379,0
yaw185_pitch+070,185.0,70.0,0.014303668140737413,5717,,,,,,,,,73.719,24.658,-49.06099999999999,0.000515913753298871,0
yaw185_pitch+075,185.0,75.0,0.014345004302168674,5702,,,,,,,,,61.823,19.197,-42.626000000000005,0.0004905886340885596,0
yaw185_pitch+080,185.0,80.0,0.01472127334028947,5694,,,,,,,,,45.919,52.96849999999999,7.049499999999995,0.0004876643725353416,0
yaw185_pitch+085,185.0,85.0,0.015115230296615378,5679,,,,,,,,,31.189999999999998,80.0035,48.813500000000005,0.000492576172769852,0
yaw185_pitch+090,185.0,90.0,0.015728354440046333,5657,,,,,,,,,17.944499999999998,85.278,67.33350000000002,0.000573094903615623,0
yaw190_pitch-090,190.0,-90.0,0.016875252692633708,5738,,,,,,,,,15.299,91.22399999999999,75.92499999999998,0.0008152874201100557,0
yaw190_pitch-085,190.0,-85.0,0.01767101962064227,5698,,,,,,,,,9.666,109.775,100.10900000000001,0.0007192985422624192,0
yaw190_pitch-080,190.0,-80.0,0.0183458681959639,5657,,,,,,,,,7.614,73.324,65.71,0.0007471289713159059,0
yaw190_pitch-075,190.0,-75.0,0.018702488200328382,5614,,,,,,,,,13.4315,122.8435,109.412,0.0008541171414602061,0
yaw190_pitch-070,190.0,-70.0,0.018856642879562513,5641,,,,,,,,,12.3905,122.12950000000001,109.739,0.0010409378352891838,0
yaw190_pitch-065,190.0,-65.0,0.017985631430209037,5674,21.495,8.034,13.461,disagreement-hard,4.9171,0.000261,1e-06,66.6727,10.092500000000001,71.1555,61.063,0.001127586304658281,0
yaw190_pitch-060,190.0,-60.0,0.017367365620585273,5716,,,,,,,,,10.9895,109.72550000000001,98.73600000000002,0.0009286781743244633,0
yaw190_pitch-055,190.0,-55.0,0.017135418802607938,5745,39.563,16.51,23.053,,4.915773,8.2e-05,0.0,74.3371,10.2215,80.2175,69.996,0.0007411955276295269,0
yaw190_pitch-050,190.0,-50.0,0.017198782995912765,5762,37.927,16.449,21.478,disagreement-hard,4.915689,0.000191,0.0,74.3371,12.592500000000001,50.66,38.067499999999995,0.0006008291402567929,0
yaw190_pitch-045,190.0,-45.0,0.01698341707390416,5780,,,,,,,,,20.1045,38.5405,18.436,0.0005879169355294846,0
yaw190_pitch-040,190.0,-40.0,0.016761729150735483,5788,,,,,,,,,23.788,26.228,2.4400000000000013,0.0006480338330606267,0
yaw190_pitch-035,190.0,-35.0,0.016414761989271,5778,,,,,,,,,38.1545,17.175,-20.979499999999998,0.0006675467800602332,0
yaw190_pitch-030,190.0,-30.0,0.016282403184929295,5793,,,,,,,,,45.363,14.2235,-31.139499999999998,0.0005944455869497448,0
yaw190_pitch-025,190.0,-25.0,0.016295967262022065,5793,,,,,,,,,54.807500000000005,15.966999999999999,-38.840500000000006,0.0005596313566050802,0
yaw190_pitch-020,190.0,-20.0,0.01652706487419997,5807,57.037,11.51,45.527,robust-easy,4.917319,0.000204,8e-06,79.795,58.25,22.933500000000002,-35.3165,0.0005662737954930698,0
yaw190_pitch-015,190.0,-15.0,0.016277317725163498,5789,,,,,,,,,56.746,24.297,-32.449,0.0005305451415654576,0
yaw190_pitch-010,190.0,-10.0,0.01643581618370263,5781,,,,,,,,,52.393499999999996,29.884,-22.509499999999996,0.0004919346863745989,0
yaw190_pitch-005,190.0,-5.0,0.016606813240978985,5721,,,,,,,,,43.158,31.503,-11.655000000000001,0.00038344009234544604,0
yaw190_pitch+000,190.0,0.0,0.01664702649574884,5699,,,,,,,,,43.86150000000001,55.881,12.019499999999994,0.00040770019140478134,0
yaw190_pitch+005,190.0,5.0,0.017361655780728097,5655,,,,,,,,,42.0005,76.232,34.2315,0.0005290281789755401,0
yaw190_pitch+010,190.0,10.0,0.01801194825683944,5569,,,,,,,,,44.806,89.53649999999999,44.73049999999999,0.0007191568043160394,0
yaw190_pitch+015,190.0,15.0,0.018743345385251187,5449,,,,,,,,,54.9265,91.3845,36.458000000000006,0.0007036646024009656,0
yaw190_pitch+020,190.0,20.0,0.019233191727939525,5473,,,,,,,,,60.147499999999994,88.5535,28.406000000000006,0.0007820765391898694,0
yaw190_pitch+025,190.0,25.0,0.018854911477234754,5565,,,,,,,,,52.253,78.6245,26.371499999999997,0.0013662189382227137,0
yaw190_pitch+030,190.0,30.0,0.016794299553310466,5522,,,,,,,,,60.185500000000005,67.379,7.1935,0.0014922818590647202,0
yaw190_pitch+035,190.0,35.0,0.015220634453567972,5531,,,,,,,,,61.111000000000004,62.431000000000004,1.3200000000000003,0.0012204562756521972,0
yaw190_pitch+040,190.0,40.0,0.015109548559971708,5576,,,,,,,,,59.001999999999995,73.508,14.506,0.0009263359853075095,0
yaw190_pitch+045,190.0,45.0,0.015320014747799426,5611,92.652,11.292,81.36,,4.917318,0.000589,2e-06,42.6058,60.4445,87.34049999999999,26.895999999999994,0.0009092692397618014,0
yaw190_pitch+050,190.0,50.0,0.015088438159113066,5605,,,,,,,,,64.205,85.4905,21.2855,0.0008241566721047672,0
yaw190_pitch+055,190.0,55.0,0.015292363629466899,5615,,,,,,,,,67.777,92.0835,24.3065,0.000764994061953992,0
yaw190_pitch+060,190.0,60.0,0.015063041407255284,5604,98.855,4.037,94.817,disagreement-hard;robust-easy,4.917317,0.000748,3.6e-05,78.2448,70.993,84.8375,13.84450000000001,0.0006935634826985698,0
yaw190_pitch+065,190.0,65.0,0.015050148141650121,5612,,,,,,,,,70.485,71.705,1.2199999999999989,0.0006712455600682912,0
yaw190_pitch+070,190.0,70.0,0.01486475368590659,5589,,,,,,,,,70.8845,59.510000000000005,-11.374499999999998,0.0006827214462096567,0
yaw190_pitch+075,190.0,75.0,0.015035772737002212,5586,,,,,,,,,68.617,47.2,-21.417,0.000613326669850027,0
yaw190_pitch+080,190.0,80.0,0.015207401505643037,5584,,,,,,,,,53.042,64.0615,11.019499999999994,0.0005536973019792772,0
yaw190_pitch+085,190.0,85.0,0.015400558557708555,5597,,,,,,,,,38.684000000000005,97.77600000000001,59.092000000000006,0.0006043901534247276,0
yaw190_pitch+090,190.0,90.0,0.01615327502826197,5602,,,,,,,,,27.633,117.97749999999999,90.3445,0.00053628409268619,0
yaw195_pitch-090,195.0,-90.0,0.01831014778971851,5622,,,,,,,,,33.663000000000004,75.3015,41.6385,0.0007264653810050425,0
yaw195_pitch-085,195.0,-85.0,0.0185042566854067,5640,,,,,,,,,33.5935,95.965,62.371500000000005,0.0007353628889481163,0
yaw195_pitch-080,195.0,-80.0,0.019007404401235467,5602,,,,,,,,,28.418999999999997,116.56049999999999,88.1415,0.0007863150841790761,0
yaw195_pitch-075,195.0,-75.0,0.01978517916320574,5586,,,,,,,,,23.6345,105.842,82.2075,0.000893564125457446,0
yaw195_pitch-070,195.0,-70.0,0.0202365644253924,5527,,,,,,,,,22.0565,70.032,47.9755,0.0010276480699978122,0
yaw195_pitch-065,195.0,-65.0,0.01950575502070659,5509,,,,,,,,,24.8765,118.9725,94.096,0.0012364341744093912,0
yaw195_pitch-060,195.0,-60.0,0.019004126100286012,5577,,,,,,,,,29.110500000000002,100.72800000000001,71.6175,0.0012921642214061384,0
yaw195_pitch-055,195.0,-55.0,0.01833746411324666,5578,,,,,,,,,27.341500000000003,79.393,52.0515,0.0011771423505704294,0
yaw195_pitch-050,195.0,-50.0,0.018323039833444826,5595,,,,,,,,,28.825000000000003,63.014,34.189,0.0009769184094520628,0
yaw195_pitch-045,195.0,-45.0,0.018032224114444828,5616,,,,,,,,,23.4295,49.608,26.178499999999996,0.0009110571539862854,0
yaw195_pitch-040,195.0,-40.0,0.01769679759870066,5617,,,,,,,,,34.922000000000004,40.088,5.165999999999997,0.0009005297513007583,0
yaw195_pitch-035,195.0,-35.0,0.01730670911080784,5624,,,,,,,,,26.4265,31.282999999999998,4.856499999999997,0.0008590280252855804,0
yaw195_pitch-030,195.0,-30.0,0.0170990874569385,5645,,,,,,,,,34.215,27.9265,-6.288500000000003,0.0007831496542882142,0
yaw195_pitch-025,195.0,-25.0,0.01705402456502053,5658,36.723,14.552,22.171,disagreement-hard;robust-easy,4.917319,0.000231,6.6e-05,78.5509,34.379,29.972499999999997,-4.406500000000001,0.0006625914503917592,0
yaw195_pitch-020,195.0,-20.0,0.017064100178001973,5660,,,,,,,,,36.4445,34.8485,-1.5959999999999965,0.0006150994633237657,0
yaw195_pitch-015,195.0,-15.0,0.01699672577831768,5659,,,,,,,,,36.1475,38.6685,2.521000000000001,0.0005600790224680532,0
yaw195_pitch-010,195.0,-10.0,0.01695513790984371,5666,,,,,,,,,37.603,47.674,10.070999999999998,0.0005302439484294007,0
yaw195_pitch-005,195.0,-5.0,0.01711695621321313,5649,,,,,,,,,34.176,45.281,11.104999999999997,0.00047996134280720026,0
yaw195_pitch+000,195.0,0.0,0.0170985082863645,5586,,,,,,,,,34.5415,55.878499999999995,21.336999999999996,0.0004860359135005349,0
yaw195_pitch+005,195.0,5.0,0.017489078194523472,5562,,,,,,,,,31.6815,71.2325,39.551,0.0005854769962046827,0
yaw195_pitch+010,195.0,10.0,0.018365586876814555,5483,,,,,,,,,34.693,84.525,49.83200000000001,0.0006668385485329026,0
yaw195_pitch+015,195.0,15.0,0.019338894023331055,5426,,,,,,,,,36.107,79.89,43.783,0.0006728552327158084,0
yaw195_pitch+020,195.0,20.0,0.020132582535418997,5227,,,,,,,,,39.6325,77.10300000000001,37.47050000000001,0.000684911511310022,0
yaw195_pitch+025,195.0,25.0,0.020282942058950926,5267,,,,,,,,,44.5165,76.7065,32.190000000000005,0.001320392677494394,0
yaw195_pitch+030,195.0,30.0,0.017498283829765066,5327,,,,,,,,,55.878,62.188,6.310000000000002,0.001686464678423219,0
yaw195_pitch+035,195.0,35.0,0.01697276229034872,5397,,,,,,,,,56.135000000000005,60.6745,4.539499999999997,0.0012802609831376495,0
yaw195_pitch+040,195.0,40.0,0.016733826325360246,5414,45.809,29.472,16.337,disagreement-hard,4.917315,0.000404,0.0,67.5278,68.8645,68.148,-0.7165000000000106,0.001324767767444876,0
yaw195_pitch+045,195.0,45.0,0.016409454147554847,5439,55.651,18.384,37.267,ambiguous-flux,4.917318,0.000432,2e-06,82.887,68.707,82.43950000000001,13.732500000000016,0.0011522659663670831,0
yaw195_pitch+050,195.0,50.0,0.01650909958949634,5485,52.586,6.023,46.564,disagreement-hard;robust-easy,4.917317,0.000488,2e-06,67.322,64.869,96.509,31.64,0.0009632329081487624,0
yaw195_pitch+055,195.0,55.0,0.016276056746192258,5479,,,,,,,,,62.305,102.655,40.35,0.0009319392162351892,0
yaw195_pitch+060,195.0,60.0,0.01609213954197608,5478,,,,,,,,,60.338,100.603,40.26499999999999,0.0008688953079234209,0
yaw195_pitch+065,195.0,65.0,0.01605866006153811,5460,,,,,,,,,60.013999999999996,95.6945,35.68050000000001,0.0008887622943192647,0
yaw195_pitch+070,195.0,70.0,0.015970549155922692,5442,,,,,,,,,60.894499999999994,83.3555,22.461000000000013,0.0008678646531150476,0
yaw195_pitch+075,195.0,75.0,0.015937136878821367,5437,,,,,,,,,58.175,68.825,10.650000000000006,0.0008437644674499575,0
yaw195_pitch+080,195.0,80.0,0.016026225287515267,5442,,,,,,,,,56.952,64.967,8.015,0.0008377326625163065,0
yaw195_pitch+085,195.0,85.0,0.016282938367864763,5460,,,,,,,,,52.742000000000004,83.482,30.739999999999995,0.0007494465700210416,0
yaw195_pitch+090,195.0,90.0,0.016489350361674482,5492,,,,,,,,,48.088,111.118,63.029999999999994,0.0007288771254754245,0
yaw200_pitch-090,200.0,-90.0,0.018858782389425538,5531,,,,,,,,,43.32,68.35749999999999,25.037499999999987,0.00042873211709440473,0
yaw200_pitch-085,200.0,-85.0,0.019125707933187464,5532,,,,,,,,,45.269999999999996,20.555,-24.714999999999996,0.0004759502200185964,0
yaw200_pitch-080,200.0,-80.0,0.02009329668669485,5569,,,,,,,,,42.9675,83.441,40.4735,0.0007136966859484437,0
yaw200_pitch-075,200.0,-75.0,0.020509969592685806,5546,,,,,,,,,48.2385,86.96600000000001,38.727500000000006,0.0006343709365160162,0
yaw200_pitch-070,200.0,-70.0,0.021221085975976772,5420,,,,,,,,,39.6055,92.80149999999999,53.19599999999999,0.0007740005309433452,0
yaw200_pitch-065,200.0,-65.0,0.02085269683454738,5384,,,,,,,,,38.175,85.161,46.986000000000004,0.0006440454677655687,0
yaw200_pitch-060,200.0,-60.0,0.020794892190001413,5437,,,,,,,,,38.057,81.8365,43.7795,0.0009359175010297503,0
yaw200_pitch-055,200.0,-55.0,0.020009849692642634,5430,,,,,,,,,41.707,75.278,33.571000000000005,0.0010573600397425185,0
yaw200_pitch-050,200.0,-50.0,0.01963287807418418,5429,,,,,,,,,39.408500000000004,65.914,26.505499999999998,0.0010512521728505732,0
yaw200_pitch-045,200.0,-45.0,0.01918499838241272,5484,4.702,9.779,-5.077,disagreement-hard,4.916825,0.000281,2e-06,2.5,39.07,67.468,28.398000000000003,0.0010417427479803704,0
yaw200_pitch-040,200.0,-40.0,0.018788267761101624,5450,,,,,,,,,35.568,59.975,24.407000000000004,0.0010657874908927278,0
yaw200_pitch-035,200.0,-35.0,0.018665365077165375,5470,,,,,,,,,25.7435,51.9905,26.246999999999996,0.0010910887834655013,0
yaw200_pitch-030,200.0,-30.0,0.018279775547191263,5478,6.906,2.389,4.516,disagreement-hard;robust-easy,4.917319,5.4e-05,4.5e-05,74.6927,24.0465,44.859500000000004,20.813000000000002,0.0010772560457610048,0
yaw200_pitch-025,200.0,-25.0,0.018060504500384128,5471,,,,,,,,,24.009999999999998,45.5715,21.561500000000002,0.0009500204266945332,0
yaw200_pitch-020,200.0,-20.0,0.018010748371810603,5502,,,,,,,,,23.0125,57.471000000000004,34.4585,0.0008204902718861838,0
yaw200_pitch-015,200.0,-15.0,0.01787244268311519,5505,,,,,,,,,28.2325,45.6315,17.399,0.0007329831271565834,0
yaw200_pitch-010,200.0,-10.0,0.017728677639726464,5511,,,,,,,,,26.741,40.435500000000005,13.694500000000005,0.0006459932953842978,0
yaw200_pitch-005,200.0,-5.0,0.01775737224259527,5497,,,,,,,,,26.7245,32.036500000000004,5.312000000000005,0.0006194884521461448,0
yaw200_pitch+000,200.0,0.0,0.01786303055034827,5502,13.584,10.841,2.742,disagreement-hard,4.917315,0.000457,4e-06,25.0998,24.753,38.791,14.037999999999997,0.0005639004485654894,0
yaw200_pitch+005,200.0,5.0,0.017948067208781865,5434,12.129,13.438,-1.31,disagreement-hard,4.917314,3.4e-05,6e-06,25.2438,23.692500000000003,55.519,31.826499999999996,0.0006130532744577644,0
yaw200_pitch+010,200.0,10.0,0.018580530028741715,5438,2.678,14.199,-11.521,disagreement-hard,4.917316,0.000796,4e-06,2.0,17.393,65.89099999999999,48.49799999999999,0.0006240961572823341,0
yaw200_pitch+015,200.0,15.0,0.019482688391812136,5383,,,,,,,,,18.164,64.358,46.194,0.0005758829562242489,0
yaw200_pitch+020,200.0,20.0,0.020024385163419645,5094,,,,,,,,,23.058999999999997,66.8005,43.7415,0.00038856847060578237,0
yaw200_pitch+025,200.0,25.0,0.020343436058841563,5069,,,,,,,,,32.1925,65.25200000000001,33.05950000000001,0.0007614629848178359,0
yaw200_pitch+030,200.0,30.0,0.018940292705503514,5073,,,,,,,,,44.012499999999996,58.948,14.935500000000005,0.0015128644082609832,0
yaw200_pitch+035,200.0,35.0,0.019054399083612283,5088,,,,,,,,,55.9975,55.992000000000004,-0.00549999999999784,0.0014613587019118336,0
yaw200_pitch+040,200.0,40.0,0.018607421138430724,5155,,,,,,,,,72.4415,65.9925,-6.448999999999998,0.001476326106861648,0
yaw200_pitch+045,200.0,45.0,0.018023211536061234,5199,,,,,,,,,81.39150000000001,77.5435,-3.848000000000013,0.0012875459775648843,0
