label,yaw,pitch,roll,ocs_total,src_pkg,region,category,json_ok,exr_ok,vsun_ok,geometry_eligible
yaw1550_pitchp0100_roll+015,155.0,10.0,15.0,0.10504001,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0125_roll+015,155.0,12.5,15.0,0.11337159,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0150_roll+015,155.0,15.0,15.0,0.10831058,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0175_roll+015,155.0,17.5,15.0,0.09069440,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0200_roll+015,155.0,20.0,15.0,0.06846071,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0225_roll+015,155.0,22.5,15.0,0.04876035,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0250_roll+015,155.0,25.0,15.0,0.03459738,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0100_roll+015,157.5,10.0,15.0,0.07246250,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0125_roll+015,157.5,12.5,15.0,0.07748263,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0150_roll+015,157.5,15.0,15.0,0.07436044,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0175_roll+015,157.5,17.5,15.0,0.06482647,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0200_roll+015,157.5,20.0,15.0,0.05079436,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0225_roll+015,157.5,22.5,15.0,0.03807520,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0250_roll+015,157.5,25.0,15.0,0.02898736,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0100_roll+015,160.0,10.0,15.0,0.04760547,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0125_roll+015,160.0,12.5,15.0,0.05108765,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0150_roll+015,160.0,15.0,15.0,0.04962127,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0175_roll+015,160.0,17.5,15.0,0.04405674,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0200_roll+015,160.0,20.0,15.0,0.03685769,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0225_roll+015,160.0,22.5,15.0,0.02978297,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0250_roll+015,160.0,25.0,15.0,0.02485918,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw2050_pitchm0050_roll+015,205.0,-5.0,15.0,0.02088916,P3,R5_control,neutral-control,1,1,1,YES
yaw2050_pitchm0100_roll+015,205.0,-10.0,15.0,0.02095003,P3,R5_control,neutral-control,1,1,1,YES
yaw2100_pitchm0050_roll+015,210.0,-5.0,15.0,0.02404943,P3,R5_control,neutral-control,1,1,1,YES
yaw2100_pitchm0100_roll+015,210.0,-10.0,15.0,0.02353417,P3,R5_control,neutral-control,1,1,1,YES
yaw2400_pitchp0300_roll+015,240.0,30.0,15.0,0.15967049,P3,R1_high_info,high-info,1,1,1,YES
yaw2400_pitchp0325_roll+015,240.0,32.5,15.0,0.15117821,P3,R1_high_info,high-info,1,1,1,YES
yaw2400_pitchp0350_roll+015,240.0,35.0,15.0,0.14216729,P3,R1_high_info,high-info,1,1,1,YES
yaw2400_pitchp0375_roll+015,240.0,37.5,15.0,0.13122323,P3,R1_high_info,high-info,1,1,1,YES
yaw2400_pitchp0400_roll+015,240.0,40.0,15.0,0.12197482,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0300_roll+015,242.5,30.0,15.0,0.19471525,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0325_roll+015,242.5,32.5,15.0,0.18852165,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0350_roll+015,242.5,35.0,15.0,0.17913483,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0375_roll+015,242.5,37.5,15.0,0.17585851,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0400_roll+015,242.5,40.0,15.0,0.16194826,P3,R1_high_info,high-info,1,1,1,YES
yaw2450_pitchp0300_roll+015,245.0,30.0,15.0,0.20837700,P3,R1_top,23A_refined_topN,1,1,1,YES
yaw2450_pitchp0325_roll+015,245.0,32.5,15.0,0.20790970,P3,R1_top,23A_refined_topN,1,1,1,YES
yaw2450_pitchp0350_roll+015,245.0,35.0,15.0,0.20626715,P3,R1_top,23A_refined_topN,1,1,1,YES
yaw2450_pitchp0375_roll+015,245.0,37.5,15.0,0.20069478,P3,R1_high_info,high-info,1,1,1,YES
yaw2450_pitchp0400_roll+015,245.0,40.0,15.0,0.19323078,P3,R1_high_info,high-info,1,1,1,YES
yaw2475_pitchp0300_roll+015,247.5,30.0,15.0,0.19826229,P3,R1_top,23A_refined_topN,1,1,1,YES
yaw2475_pitchp0325_roll+015,247.5,32.5,15.0,0.20254266,P3,R1_top,23A_refined_topN,1,1,1,YES
yaw2475_pitchp0350_roll+015,247.5,35.0,15.0,0.20235811,P3,R1_top,23A_refined_topN,1,1,1,YES
yaw2475_pitchp0375_roll+015,247.5,37.5,15.0,0.20560144,P3,R1_high_info,high-info,1,1,1,YES
yaw2475_pitchp0400_roll+015,247.5,40.0,15.0,0.20354554,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0300_roll+015,250.0,30.0,15.0,0.16541505,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0325_roll+015,250.0,32.5,15.0,0.17452514,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0350_roll+015,250.0,35.0,15.0,0.18213381,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0375_roll+015,250.0,37.5,15.0,0.18598916,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0400_roll+015,250.0,40.0,15.0,0.19007735,P3,R1_high_info,high-info,1,1,1,YES
yaw2800_pitchm0800_roll+015,280.0,-80.0,15.0,0.01266903,P3,R2_control,dark/roll-sensitive-control,1,1,1,YES
yaw2800_pitchm0850_roll+015,280.0,-85.0,15.0,0.01302008,P3,R2_control,dark/roll-sensitive-control,1,1,1,YES
yaw2850_pitchm0800_roll+015,285.0,-80.0,15.0,0.01430113,P3,R2_control,dark/roll-sensitive-control,1,1,1,YES
yaw2850_pitchm0850_roll+015,285.0,-85.0,15.0,0.01498723,P3,R2_control,dark/roll-sensitive-control,1,1,1,YES
yaw0550_pitchp0600_roll+030,55.0,60.0,30.0,0.02245574,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0550_pitchp0625_roll+030,55.0,62.5,30.0,0.02227006,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0550_pitchp0650_roll+030,55.0,65.0,30.0,0.02241755,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0550_pitchp0675_roll+030,55.0,67.5,30.0,0.02244478,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0550_pitchp0700_roll+030,55.0,70.0,30.0,0.02241718,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0600_roll+030,57.5,60.0,30.0,0.02302063,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0625_roll+030,57.5,62.5,30.0,0.02304697,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0650_roll+030,57.5,65.0,30.0,0.02311637,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0675_roll+030,57.5,67.5,30.0,0.02345464,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0700_roll+030,57.5,70.0,30.0,0.02330805,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0600_roll+030,60.0,60.0,30.0,0.02353338,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0625_roll+030,60.0,62.5,30.0,0.02367310,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0650_roll+030,60.0,65.0,30.0,0.02373804,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0675_roll+030,60.0,67.5,30.0,0.02339905,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0700_roll+030,60.0,70.0,30.0,0.02347094,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0600_roll+030,62.5,60.0,30.0,0.02356323,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0625_roll+030,62.5,62.5,30.0,0.02364114,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0650_roll+030,62.5,65.0,30.0,0.02415293,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0675_roll+030,62.5,67.5,30.0,0.02374191,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0700_roll+030,62.5,70.0,30.0,0.02483771,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0600_roll+030,65.0,60.0,30.0,0.02453397,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0625_roll+030,65.0,62.5,30.0,0.02504280,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0650_roll+030,65.0,65.0,30.0,0.02525883,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0675_roll+030,65.0,67.5,30.0,0.02508702,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0700_roll+030,65.0,70.0,30.0,0.02600912,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw1450_pitchp0100_roll+030,145.0,10.0,30.0,0.16971102,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0125_roll+030,145.0,12.5,30.0,0.18172207,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0150_roll+030,145.0,15.0,30.0,0.17309879,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0175_roll+030,145.0,17.5,30.0,0.14248179,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0200_roll+030,145.0,20.0,30.0,0.10388318,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0225_roll+030,145.0,22.5,30.0,0.06979094,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0250_roll+030,145.0,25.0,30.0,0.04545720,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0100_roll+030,147.5,10.0,30.0,0.18127701,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0125_roll+030,147.5,12.5,30.0,0.19414049,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0150_roll+030,147.5,15.0,30.0,0.18414953,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0175_roll+030,147.5,17.5,30.0,0.15076643,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0200_roll+030,147.5,20.0,30.0,0.11059057,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0225_roll+030,147.5,22.5,30.0,0.07279155,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0250_roll+030,147.5,25.0,30.0,0.04734728,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1500_pitchp0100_roll+030,150.0,10.0,30.0,0.16947357,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1500_pitchp0125_roll+030,150.0,12.5,30.0,0.18169846,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1500_pitchp0150_roll+030,150.0,15.0,30.0,0.17205939,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1500_pitchp0175_roll+030,150.0,17.5,30.0,0.14267774,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1500_pitchp0200_roll+030,150.0,20.0,30.0,0.10380709,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1500_pitchp0225_roll+030,150.0,22.5,30.0,0.06966774,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1500_pitchp0250_roll+030,150.0,25.0,30.0,0.04515928,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1525_pitchp0100_roll+030,152.5,10.0,30.0,0.14050163,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1525_pitchp0125_roll+030,152.5,12.5,30.0,0.15109871,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1525_pitchp0150_roll+030,152.5,15.0,30.0,0.14215600,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1525_pitchp0175_roll+030,152.5,17.5,30.0,0.11832260,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1525_pitchp0200_roll+030,152.5,20.0,30.0,0.08821058,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1525_pitchp0225_roll+030,152.5,22.5,30.0,0.05960695,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1525_pitchp0250_roll+030,152.5,25.0,30.0,0.04014836,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0100_roll+030,155.0,10.0,30.0,0.10372678,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0125_roll+030,155.0,12.5,30.0,0.11095758,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0150_roll+030,155.0,15.0,30.0,0.10508709,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0175_roll+030,155.0,17.5,30.0,0.08862825,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0200_roll+030,155.0,20.0,30.0,0.06777050,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0225_roll+030,155.0,22.5,30.0,0.04846672,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1550_pitchp0250_roll+030,155.0,25.0,30.0,0.03416494,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0100_roll+030,157.5,10.0,30.0,0.06938376,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0125_roll+030,157.5,12.5,30.0,0.07411627,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0150_roll+030,157.5,15.0,30.0,0.07104751,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0175_roll+030,157.5,17.5,30.0,0.06170531,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0200_roll+030,157.5,20.0,30.0,0.04861887,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0225_roll+030,157.5,22.5,30.0,0.03702044,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1575_pitchp0250_roll+030,157.5,25.0,30.0,0.02814576,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0100_roll+030,160.0,10.0,30.0,0.04624795,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0125_roll+030,160.0,12.5,30.0,0.04833673,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0150_roll+030,160.0,15.0,30.0,0.04617631,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0175_roll+030,160.0,17.5,30.0,0.04137075,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0200_roll+030,160.0,20.0,30.0,0.03465911,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0225_roll+030,160.0,22.5,30.0,0.02854892,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1600_pitchp0250_roll+030,160.0,25.0,30.0,0.02392281,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw2050_pitchm0050_roll+030,205.0,-5.0,30.0,0.01909425,P3,R5_control,neutral-control,1,1,1,YES
yaw2050_pitchm0100_roll+030,205.0,-10.0,30.0,0.02045548,P3,R5_control,neutral-control,1,1,1,YES
yaw2100_pitchm0050_roll+030,210.0,-5.0,30.0,0.02076911,P3,R5_control,neutral-control,1,1,1,YES
yaw2100_pitchm0100_roll+030,210.0,-10.0,30.0,0.02227096,P3,R5_control,neutral-control,1,1,1,YES
yaw2400_pitchp0300_roll+030,240.0,30.0,30.0,0.03265351,P3,R1_high_info,high-info,1,1,1,YES
yaw2400_pitchp0325_roll+030,240.0,32.5,30.0,0.03237972,P3,R1_high_info,high-info,1,1,1,YES
yaw2400_pitchp0350_roll+030,240.0,35.0,30.0,0.03188807,P3,R1_high_info,high-info,1,1,1,YES
yaw2400_pitchp0375_roll+030,240.0,37.5,30.0,0.03092154,P3,R1_high_info,high-info,1,1,1,YES
yaw2400_pitchp0400_roll+030,240.0,40.0,30.0,0.03042901,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0300_roll+030,242.5,30.0,30.0,0.03662708,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0325_roll+030,242.5,32.5,30.0,0.03602951,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0350_roll+030,242.5,35.0,30.0,0.03515558,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0375_roll+030,242.5,37.5,30.0,0.03419544,P3,R1_high_info,high-info,1,1,1,YES
yaw2425_pitchp0400_roll+030,242.5,40.0,30.0,0.03360842,P3,R1_high_info,high-info,1,1,1,YES
yaw2450_pitchp0300_roll+030,245.0,30.0,30.0,0.04084572,P3,R1_high_info,high-info,1,1,1,YES
yaw2450_pitchp0325_roll+030,245.0,32.5,30.0,0.04078239,P3,R1_high_info,high-info,1,1,1,YES
yaw2450_pitchp0350_roll+030,245.0,35.0,30.0,0.04073119,P3,R1_high_info,high-info,1,1,1,YES
yaw2450_pitchp0375_roll+030,245.0,37.5,30.0,0.04048250,P3,R1_high_info,high-info,1,1,1,YES
yaw2450_pitchp0400_roll+030,245.0,40.0,30.0,0.03895386,P3,R1_high_info,high-info,1,1,1,YES
yaw2475_pitchp0300_roll+030,247.5,30.0,30.0,0.04623972,P3,R1_high_info,high-info,1,1,1,YES
yaw2475_pitchp0325_roll+030,247.5,32.5,30.0,0.04705830,P3,R1_high_info,high-info,1,1,1,YES
yaw2475_pitchp0350_roll+030,247.5,35.0,30.0,0.04782060,P3,R1_high_info,high-info,1,1,1,YES
yaw2475_pitchp0375_roll+030,247.5,37.5,30.0,0.04728792,P3,R1_high_info,high-info,1,1,1,YES
yaw2475_pitchp0400_roll+030,247.5,40.0,30.0,0.04732936,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0300_roll+030,250.0,30.0,30.0,0.05111372,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0325_roll+030,250.0,32.5,30.0,0.05385597,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0350_roll+030,250.0,35.0,30.0,0.05550749,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0375_roll+030,250.0,37.5,30.0,0.05738349,P3,R1_high_info,high-info,1,1,1,YES
yaw2500_pitchp0400_roll+030,250.0,40.0,30.0,0.05864260,P3,R1_high_info,high-info,1,1,1,YES
yaw2800_pitchm0800_roll+030,280.0,-80.0,30.0,0.01943905,P3,R2_control,dark/roll-sensitive-control,1,1,1,YES
yaw2800_pitchm0850_roll+030,280.0,-85.0,30.0,0.02124822,P3,R2_control,dark/roll-sensitive-control,1,1,1,YES
yaw2850_pitchm0800_roll+030,285.0,-80.0,30.0,0.02253943,P3,R2_control,dark/roll-sensitive-control,1,1,1,YES
yaw2850_pitchm0850_roll+030,285.0,-85.0,30.0,0.02567254,P3,R2_control,dark/roll-sensitive-control,1,1,1,YES
yaw0550_pitchp0600_roll+045,55.0,60.0,45.0,0.01530851,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0550_pitchp0625_roll+045,55.0,62.5,45.0,0.01511115,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0550_pitchp0650_roll+045,55.0,65.0,45.0,0.01516737,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0550_pitchp0675_roll+045,55.0,67.5,45.0,0.01531919,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0550_pitchp0700_roll+045,55.0,70.0,45.0,0.01523288,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0600_roll+045,57.5,60.0,45.0,0.01628313,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0625_roll+045,57.5,62.5,45.0,0.01609443,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0650_roll+045,57.5,65.0,45.0,0.01620459,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0675_roll+045,57.5,67.5,45.0,0.01635049,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0575_pitchp0700_roll+045,57.5,70.0,45.0,0.01636616,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0600_roll+045,60.0,60.0,45.0,0.01701358,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0625_roll+045,60.0,62.5,45.0,0.01725776,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0650_roll+045,60.0,65.0,45.0,0.01732181,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0675_roll+045,60.0,67.5,45.0,0.01730898,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0600_pitchp0700_roll+045,60.0,70.0,45.0,0.01737635,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0600_roll+045,62.5,60.0,45.0,0.01794519,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0625_roll+045,62.5,62.5,45.0,0.01813139,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0650_roll+045,62.5,65.0,45.0,0.01840097,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0675_roll+045,62.5,67.5,45.0,0.01852125,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0625_pitchp0700_roll+045,62.5,70.0,45.0,0.01858647,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0600_roll+045,65.0,60.0,45.0,0.01901613,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0625_roll+045,65.0,62.5,45.0,0.01899920,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0650_roll+045,65.0,65.0,45.0,0.01922262,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0675_roll+045,65.0,67.5,45.0,0.01925121,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw0650_pitchp0700_roll+045,65.0,70.0,45.0,0.01985491,P3,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw1450_pitchp0100_roll+045,145.0,10.0,45.0,0.16673845,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0125_roll+045,145.0,12.5,45.0,0.18008488,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0150_roll+045,145.0,15.0,45.0,0.17018010,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0175_roll+045,145.0,17.5,45.0,0.14051393,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0200_roll+045,145.0,20.0,45.0,0.10348269,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0225_roll+045,145.0,22.5,45.0,0.06957652,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1450_pitchp0250_roll+045,145.0,25.0,45.0,0.04498378,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0100_roll+045,147.5,10.0,45.0,0.17867176,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0125_roll+045,147.5,12.5,45.0,0.19273490,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0150_roll+045,147.5,15.0,45.0,0.18190020,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0175_roll+045,147.5,17.5,45.0,0.14959155,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0200_roll+045,147.5,20.0,45.0,0.10938603,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0225_roll+045,147.5,22.5,45.0,0.07278492,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1475_pitchp0250_roll+045,147.5,25.0,45.0,0.04668149,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
yaw1500_pitchp0100_roll+045,150.0,10.0,45.0,0.16632038,P3,R4_bright_info_boundary,bright/robust-easy + info-boundary,1,1,1,YES
