idx,yaw,pitch,roll,sun_x,sun_y,sun_z,det_x,det_y,det_z,out_prefix,render_sec
547,70.0,55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw070.00_pitch+55.00,0.305
548,70.0,60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw070.00_pitch+60.00,0.299
549,70.0,65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw070.00_pitch+65.00,0.306
550,70.0,70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw070.00_pitch+70.00,0.306
551,70.0,75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw070.00_pitch+75.00,0.300
552,70.0,80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw070.00_pitch+80.00,0.304
553,70.0,85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw070.00_pitch+85.00,0.304
554,70.0,90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw070.00_pitch+90.00,0.302
555,75.0,-90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-90.00,0.305
556,75.0,-85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-85.00,0.306
557,75.0,-80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-80.00,0.306
558,75.0,-75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-75.00,0.337
559,75.0,-70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-70.00,0.318
560,75.0,-65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-65.00,0.310
561,75.0,-60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-60.00,0.369
562,75.0,-55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-55.00,0.610
563,75.0,-50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-50.00,0.602
564,75.0,-45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-45.00,0.559
565,75.0,-40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-40.00,0.587
566,75.0,-35.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-35.00,0.544
567,75.0,-30.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-30.00,0.615
568,75.0,-25.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-25.00,0.596
569,75.0,-20.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-20.00,0.586
570,75.0,-15.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-15.00,0.605
571,75.0,-10.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-10.00,0.535
572,75.0,-5.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch-05.00,0.536
573,75.0,0.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+00.00,0.553
574,75.0,5.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+05.00,0.555
575,75.0,10.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+10.00,0.532
576,75.0,15.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+15.00,0.544
577,75.0,20.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+20.00,0.501
578,75.0,25.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+25.00,0.553
579,75.0,30.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+30.00,0.549
580,75.0,35.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+35.00,0.561
581,75.0,40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+40.00,0.563
582,75.0,45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+45.00,0.574
583,75.0,50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+50.00,0.523
584,75.0,55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+55.00,0.559
585,75.0,60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+60.00,0.524
586,75.0,65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+65.00,0.547
587,75.0,70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+70.00,0.548
588,75.0,75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+75.00,0.560
589,75.0,80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+80.00,0.556
590,75.0,85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+85.00,0.531
591,75.0,90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw075.00_pitch+90.00,0.556
592,80.0,-90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-90.00,0.598
593,80.0,-85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-85.00,0.548
594,80.0,-80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-80.00,0.573
595,80.0,-75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-75.00,0.523
596,80.0,-70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-70.00,0.358
597,80.0,-65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-65.00,0.327
598,80.0,-60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-60.00,0.339
599,80.0,-55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-55.00,0.312
600,80.0,-50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-50.00,0.331
601,80.0,-45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-45.00,0.380
602,80.0,-40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-40.00,0.339
603,80.0,-35.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-35.00,0.308
604,80.0,-30.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-30.00,0.308
605,80.0,-25.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-25.00,0.301
606,80.0,-20.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-20.00,0.303
607,80.0,-15.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-15.00,0.308
608,80.0,-10.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-10.00,0.306
609,80.0,-5.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch-05.00,0.318
610,80.0,0.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+00.00,0.366
611,80.0,5.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+05.00,0.340
612,80.0,10.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+10.00,0.339
613,80.0,15.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+15.00,0.334
614,80.0,20.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+20.00,0.309
615,80.0,25.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+25.00,0.317
616,80.0,30.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+30.00,0.318
617,80.0,35.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+35.00,0.306
618,80.0,40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+40.00,0.304
619,80.0,45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+45.00,0.310
620,80.0,50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+50.00,0.307
621,80.0,55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+55.00,0.305
622,80.0,60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+60.00,0.306
623,80.0,65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+65.00,0.316
624,80.0,70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+70.00,0.335
625,80.0,75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+75.00,0.330
626,80.0,80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+80.00,0.298
627,80.0,85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+85.00,0.312
628,80.0,90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw080.00_pitch+90.00,0.316
629,85.0,-90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-90.00,0.319
630,85.0,-85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-85.00,0.311
631,85.0,-80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-80.00,0.309
632,85.0,-75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-75.00,0.304
633,85.0,-70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-70.00,0.303
634,85.0,-65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-65.00,0.302
635,85.0,-60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-60.00,0.303
636,85.0,-55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-55.00,0.307
637,85.0,-50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-50.00,0.314
638,85.0,-45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-45.00,0.304
639,85.0,-40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-40.00,0.303
640,85.0,-35.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-35.00,0.304
641,85.0,-30.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-30.00,0.302
642,85.0,-25.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-25.00,0.306
643,85.0,-20.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-20.00,0.299
644,85.0,-15.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-15.00,0.303
645,85.0,-10.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-10.00,0.305
646,85.0,-5.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch-05.00,0.309
647,85.0,0.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+00.00,0.309
648,85.0,5.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+05.00,0.309
649,85.0,10.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+10.00,0.309
650,85.0,15.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+15.00,0.303
651,85.0,20.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+20.00,0.304
652,85.0,25.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+25.00,0.301
653,85.0,30.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+30.00,0.307
654,85.0,35.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+35.00,0.304
655,85.0,40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+40.00,0.308
656,85.0,45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+45.00,0.301
657,85.0,50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+50.00,0.305
658,85.0,55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+55.00,0.302
659,85.0,60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+60.00,0.312
660,85.0,65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+65.00,0.343
661,85.0,70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+70.00,0.322
662,85.0,75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+75.00,0.309
663,85.0,80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+80.00,0.306
664,85.0,85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+85.00,0.317
665,85.0,90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw085.00_pitch+90.00,0.314
666,90.0,-90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-90.00,0.308
667,90.0,-85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-85.00,0.346
668,90.0,-80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-80.00,0.337
669,90.0,-75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-75.00,0.336
670,90.0,-70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-70.00,0.337
671,90.0,-65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-65.00,0.333
672,90.0,-60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-60.00,0.331
673,90.0,-55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-55.00,0.318
674,90.0,-50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-50.00,0.309
675,90.0,-45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-45.00,0.302
676,90.0,-40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-40.00,0.302
677,90.0,-35.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-35.00,0.316
678,90.0,-30.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-30.00,0.310
679,90.0,-25.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-25.00,0.306
680,90.0,-20.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-20.00,0.304
681,90.0,-15.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-15.00,0.335
682,90.0,-10.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-10.00,0.323
683,90.0,-5.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch-05.00,0.307
684,90.0,0.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+00.00,0.314
685,90.0,5.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+05.00,0.317
686,90.0,10.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+10.00,0.309
687,90.0,15.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+15.00,0.308
688,90.0,20.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+20.00,0.306
689,90.0,25.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+25.00,0.324
690,90.0,30.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+30.00,0.315
691,90.0,35.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+35.00,0.309
692,90.0,40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+40.00,0.327
693,90.0,45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+45.00,0.333
694,90.0,50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+50.00,0.334
695,90.0,55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+55.00,0.320
696,90.0,60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+60.00,0.334
697,90.0,65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+65.00,0.309
698,90.0,70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+70.00,0.359
699,90.0,75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+75.00,0.331
700,90.0,80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+80.00,0.336
701,90.0,85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+85.00,0.324
702,90.0,90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw090.00_pitch+90.00,0.306
703,95.0,-90.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-90.00,0.311
704,95.0,-85.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-85.00,0.300
705,95.0,-80.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-80.00,0.312
706,95.0,-75.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-75.00,0.310
707,95.0,-70.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-70.00,0.304
708,95.0,-65.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-65.00,0.321
709,95.0,-60.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-60.00,0.322
710,95.0,-55.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-55.00,0.331
711,95.0,-50.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-50.00,0.315
712,95.0,-45.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-45.00,0.316
713,95.0,-40.0,0.0,0.9578262567520142,0.0,0.2873478829860687,0.44543540477752686,-0.8908708095550537,0.08908708393573761,yaw095.00_pitch-40.00,0.317
