yaw,pitch,roll,ocs_no_occ,ocs_with_occ,occlusion_ratio,visible_faces_no_occ,visible_faces_with_occ,ocs_no_occ_jinshuzhuti,ocs_no_occ_taiyangnengban,ocs_no_occ_yinshenban,ocs_with_occ_jinshuzhuti,ocs_with_occ_taiyangnengban,ocs_with_occ_yinshenban,visible_faces_no_occ_jinshuzhuti,visible_faces_no_occ_taiyangnengban,visible_faces_no_occ_yinshenban,visible_faces_with_occ_jinshuzhuti,visible_faces_with_occ_taiyangnengban,visible_faces_with_occ_yinshenban
10.0,85.0,0.0,0.0716378131698895,0.02456643042740009,0.6570745345179556,33078,3491,0.04441402189741843,0.02683118403710605,0.0003926072353650216,0.015322870443842887,0.009001777199136758,0.00024178278442044303,31597,1281,200,3131,343,17
10.0,90.0,0.0,0.039039555100637474,0.011516297768276448,0.7050095028340013,32896,3424,0.0103391951165732,0.02833052075809042,0.00036983922597385346,0.0017982496715420572,0.009496634396369556,0.00022141370036483584,31436,1260,200,3063,344,17
15.0,-90.0,0.0,0.04446081987389383,0.011260798757155509,0.7467253462915213,32391,6185,0.014810203586009705,0.028295169662004047,0.0013554466258800788,0.0014652027925658039,0.009019153353234943,0.0007764426113547626,30498,1467,426,5693,415,77
15.0,-85.0,0.0,0.07426142445615652,0.012680132603406093,0.8292500757120225,32383,6162,0.043790431621531165,0.029425113145530542,0.0010458796890948066,0.002700430146612947,0.009367377938686082,0.0006123245181070649,30501,1454,428,5676,414,72
15.0,-80.0,0.0,0.05379697259918408,0.013549142896077913,0.748143022897846,32309,5902,0.022969731893350456,0.030095448771697144,0.0007317919341364798,0.0034580430976340936,0.009652395056228244,0.0004387047422155757,30444,1437,428,5400,427,75
15.0,-75.0,0.0,0.038504572414244966,0.011514869723700779,0.700947991323732,32313,5696,0.007834616380568107,0.030254643999458666,0.0004153120342181947,0.0012772199480974593,0.009978350242947298,0.00025929953265602167,30470,1415,428,5195,433,68
15.0,-70.0,0.0,0.036338791759395105,0.010330549890043702,0.7157156473874005,32930,4791,0.0060963551442336375,0.029917892791834214,0.00032454382332725273,0.0005686317924745137,0.009547876849349579,0.00021404124821960987,31353,1392,185,4386,382,23
15.0,-65.0,0.0,0.03484854370982106,0.009988657250208451,0.7133694500010502,33157,4391,0.0053985880641736535,0.02909883877565701,0.0003511168699903952,0.0005246180496457107,0.009230318783372424,0.0002337204171903169,31617,1360,180,3999,369,23
15.0,-60.0,0.0,0.03160612323853927,0.009692068765229014,0.6933483840431627,33465,4565,0.003389486120350498,0.027838205978523566,0.0003784311396652108,0.000564350770503345,0.008873405290642237,0.0002543127040834323,31942,1342,181,4176,366,23
15.0,-55.0,0.0,0.028857869637879726,0.00936607638574419,0.6754411707006261,33453,4450,0.002246276162514316,0.026205202355475344,0.00040639111989006563,0.0006584630342364876,0.008424541840252715,0.00028307151125498575,31882,1387,184,4078,349,23
15.0,-50.0,0.0,0.027379604705505586,0.008985226675625147,0.6718277428666322,33610,4405,0.0026771323449863607,0.024267416665135856,0.00043505569538336813,0.0008678630466804867,0.0078099553188094445,0.0003074083101352157,32038,1389,183,4049,332,24
15.0,-45.0,0.0,0.02477693793364305,0.0071129486412202445,0.7129205933247298,33691,4570,0.0022239478931450484,0.02208891229131018,0.00046407774918782486,0.0005111650947942874,0.006261304804956476,0.00034047874146948115,32105,1407,179,4220,326,24
15.0,-40.0,0.0,0.02296806020180449,0.007196907401398997,0.6866558456323808,33773,4602,0.002741365247868814,0.019733482896044853,0.0004932120578908252,0.0012032566972423877,0.005627156269741325,0.0003664944344152843,32174,1418,181,4253,323,26
15.0,-35.0,0.0,0.020090352863738517,0.006346087150206521,0.684122663586427,33830,4704,0.002301631549881773,0.01726657004033199,0.0005221512735247545,0.0009949446757671404,0.004963901292324334,0.00038724118211504714,32230,1415,185,4357,323,24
15.0,-30.0,0.0,0.02048718133999578,0.008077521747913463,0.6057280104147735,33784,4723,0.005179444637195956,0.014757011276663711,0.0005507254261361148,0.003628078785749455,0.0040365799032060345,0.00041286305895797367,32179,1416,189,4378,322,23
15.0,-25.0,0.0,0.019869640097339464,0.009341874476659632,0.5298417872243943,33630,4705,0.00701496219011543,0.012275880577688057,0.0005787973295359774,0.005491136761141966,0.0034124800779650817,0.00043825763755258543,32003,1432,195,4368,313,24
15.0,-20.0,0.0,0.01489402075634914,0.004433207290690567,0.7023498648744165,33512,4643,0.004393014479037796,0.009895148662772687,0.0006058576145386579,0.0010865801219090906,0.0028842340316929645,0.00046239313708851195,31885,1434,193,4309,311,23
15.0,-15.0,0.0,0.013175527695292061,0.004284448670683179,0.6748176794304703,33424,4576,0.004858868523113607,0.007685619533534092,0.000631039638644361,0.0014692241224472154,0.002313936215609302,0.000501288332626661,31789,1439,196,4249,301,26
15.0,-10.0,0.0,0.021523288660276634,0.009003714950233084,0.5816756866319256,33269,4310,0.01515416794936799,0.00571539504202589,0.0006537256688827523,0.00667852420121203,0.0018030563100980947,0.000522134438922959,31632,1441,196,4004,281,25
15.0,-5.0,0.0,0.012277207512841058,0.004311881835839267,0.6487896916844197,33006,4277,0.007558019079843989,0.004045883076456432,0.0006733053565406387,0.002387128539754758,0.0013840478621589328,0.0005407054339255756,31382,1432,192,3978,273,26
15.0,0.0,0.0,0.015794348878000353,0.005860278276897448,0.6289636045041327,32674,4324,0.01238149814067056,0.0027236183219542446,0.000689232415375548,0.004265124630865811,0.0010399069247469287,0.0005552467212847079,31062,1421,191,4045,255,24
15.0,5.0,0.0,0.05029789032740113,0.021423140211292026,0.574074775863488,32337,4258,0.04781306322778797,0.001783743971670133,0.0007010831279430273,0.020169013018008976,0.0006881535411471997,0.000565973652135851,30719,1421,197,3986,248,24
15.0,10.0,0.0,0.07965458240163407,0.03271347915108139,0.5893082586745155,31770,4459,0.07770055824895078,0.00124535105935298,0.000708673093330302,0.03161310628416386,0.0005279669128040225,0.0005724059541135007,30280,1293,197,4157,278,24
15.0,15.0,0.0,0.0890205843377218,0.023527718491753388,0.7357047399004356,23127,3206,0.08712304381380769,0.0011848846253788028,0.0007126558985353036,0.022444404882479875,0.0005082760978455434,0.000575037511427971,22456,514,157,3132,60,14
15.0,20.0,0.0,0.04989711001847979,0.023690694820560545,0.5252090790070505,32009,4138,0.04775007770694008,0.0014357558766212326,0.000711276434918483,0.022510632699943495,0.0006084250727794394,0.0005716370478376121,30482,1332,195,3745,374,19
15.0,25.0,0.0,0.03656440973811779,0.017621944239511165,0.5180574672003913,32325,3981,0.033722632193732005,0.002135799193750853,0.0007059783506349266,0.016122806977073197,0.0009365716331967528,0.0005625656292412168,30792,1338,195,3634,328,19
15.0,30.0,0.0,0.016422026236809124,0.005612859276588244,0.6582115266624462,32751,3945,0.012503075749277483,0.003222888695350099,0.0006960617921815427,0.003664071931817437,0.0014008687900795773,0.0005479185546912294,31217,1338,196,3593,332,20
15.0,35.0,0.0,0.012878472597703656,0.004486890598429952,0.6515976126524505,33126,3984,0.007510996984637374,0.004685622363601969,0.0006818532494643128,0.0020497858215402583,0.001923583855133654,0.0005135209217560398,31592,1338,196,3632,333,19
15.0,40.0,0.0,0.012857945955875296,0.004089619293754909,0.6819383665330929,33394,4132,0.0057120184171343055,0.006482157357906616,0.0006637701808343742,0.001254463397332577,0.0023737888829563915,0.00046136701346594094,31861,1337,196,3776,337,19
15.0,45.0,0.0,0.021275729603371426,0.004137871765551593,0.8055121096812636,33588,4157,0.01207825864826462,0.008555071407071343,0.0006423995480354611,0.000654805678124974,0.0030468411832127425,0.0004362249042138763,32054,1335,199,3799,339,19
15.0,50.0,0.0,0.03526957547655088,0.0047446433492822435,0.8654748948584102,33516,4177,0.023811607482655296,0.010839635388811095,0.0006183326050844905,0.000546357026769985,0.0037898432975836996,0.00040844302492855925,32015,1307,194,3818,340,19
15.0,55.0,0.0,0.01870951811068095,0.0053623533632188415,0.7133890177450608,33523,4119,0.004850795855033727,0.013266539617497065,0.0005921826381501566,0.00038584556370889033,0.004579560565703062,0.00039694723380688854,32034,1295,194,3758,340,21
15.0,60.0,0.0,0.0186925466358604,0.006019221766489378,0.6779881369967052,33549,4076,0.0023640057120154967,0.01576404585008126,0.0005644950737636412,0.0002573426926512005,0.005392450203222474,0.0003694288706157043,32056,1298,195,3715,341,20
15.0,65.0,0.0,0.021055778092624,0.006739553514204723,0.67991904718232,33541,3774,0.0022600642669376742,0.018259876033392453,0.000535837792293869,0.00021704480304263204,0.0062047021814361294,0.0003178065297259612,32051,1296,194,3417,341,16
15.0,70.0,0.0,0.025805555555476846,0.007517857933362375,0.7086728895566512,33403,3700,0.004615572939956141,0.02068329248497947,0.0005066901305412358,0.00023518316781485156,0.006993097307944883,0.00028957745760264106,31914,1300,189,3342,342,16
15.0,75.0,0.0,0.027391012783958692,0.00825800779426595,0.6985139666284199,33268,3601,0.003946733831736468,0.022966808041681136,0.00047747091054108656,0.00022928142818500152,0.007758661688640976,0.00027006467743997286,31789,1298,181,3242,343,16
15.0,80.0,0.0,0.042310738166686415,0.009193028759174394,0.7827258715516201,33118,3566,0.016815209162605746,0.02504700531088956,0.0004485236931911107,0.0004652941813415376,0.008447549974500139,0.00028018460333271885,31654,1283,181,3203,344,19
15.0,85.0,0.0,0.03987488836915282,0.013208265512680558,0.668757304336469,32856,3389,0.012591377304331087,0.026863563206768998,0.0004199478580527289,0.003923880437589664,0.009027555524194632,0.000256829550896263,31384,1286,186,3028,344,17
15.0,90.0,0.0,0.05044142670092668,0.01773977082618229,0.6483094950631841,32775,3416,0.021693260811252675,0.02835615934531637,0.000392006544357636,0.007994873838870625,0.009502201167232615,0.0002426958200790512,31313,1273,189,3056,342,18
20.0,-90.0,0.0,0.0728336101821313,0.012095160044046604,0.8339343606090532,32204,6130,0.042851783158170516,0.02831222906612911,0.0016695979578316747,0.0021157357971181854,0.009025741689061687,0.0009536825578667324,30337,1445,422,5631,406,93
20.0,-85.0,0.0,0.06368051098501704,0.015035079050075442,0.7638982662432947,32230,6045,0.03298060047257352,0.029436892442967256,0.0012630180694762562,0.004932584187477477,0.009367875533064379,0.0007346193295335843,30362,1443,425,5563,404,78
20.0,-80.0,0.0,0.041783757793025025,0.01136421669261134,0.7280231053199248,31973,5727,0.010827485698492675,0.03010197226365754,0.0008542998308748097,0.0012987682490360826,0.009566523504737443,0.0004989249388378136,30126,1424,423,5256,406,65
20.0,-75.0,0.0,0.03665764868545225,0.010683559367103102,0.708558520521178,32164,5540,0.0059552290789935125,0.030256088781886677,0.00044633082457206166,0.0006161138821997042,0.009792099571649386,0.0002753459132540117,30327,1420,417,5042,430,68
20.0,-70.0,0.0,0.03960578680272121,0.01030070872819843,0.7399190987037607,32760,4553,0.009354209986451681,0.029922495793120566,0.0003290810231489604,0.0005486684899844359,0.009535680801742923,0.00021635943647107156,31189,1397,174,4157,371,25
20.0,-65.0,0.0,0.03300397070758983,0.010069186117275876,0.694909857771741,33054,4295,0.0035327601685851964,0.029110421960519585,0.00036078857848504764,0.0005031878935748056,0.00932578391260189,0.00024021431109917964,31492,1384,178,3911,361,23
20.0,-60.0,0.0,0.030557599592949753,0.009603979212331977,0.6857089777906571,33222,4449,0.0023085737127954494,0.027856287277044756,0.00039273860310954777,0.0005066687150811792,0.008824621174145331,0.00027268932310546546,31671,1373,178,4064,362,23
20.0,-55.0,0.0,0.029388787568697432,0.009630715005342239,0.672299682903554,33335,4446,0.0027349669609131816,0.02622895413481744,0.00042486647296680947,0.0009742584876690436,0.008352719126257659,0.0003037373914155373,31777,1379,179,4093,327,26
20.0,-50.0,0.0,0.028011760275931656,0.008337676001729574,0.702350872647818,33544,4455,0.003258075040893211,0.024296283790519343,0.0004574014445191011,0.0011411810458050286,0.006856649342524638,0.00033984561339990674,31971,1398,175,4104,324,27
20.0,-45.0,0.0,0.024503924943210457,0.006717698128933427,0.7258521586030745,33513,4526,0.001891651250752684,0.02212238378496275,0.0004898899074950228,0.00047529697640380915,0.005875526018190785,0.0003668751343388328,31941,1395,177,4179,321,26
20.0,-40.0,0.0,0.022644479176505805,0.006278317719586337,0.7227439999547332,33554,4688,0.002351458646925993,0.019770908732281003,0.0005221117972988095,0.000945460946115591,0.004938648277611098,0.00039420849585964865,31963,1413,178,4340,322,26
20.0,-35.0,0.0,0.02083973841311793,0.005702033981610225,0.7263864896681724,33581,4709,0.002978204056539117,0.01730772936317474,0.0005538049934040677,0.0010113852903836063,0.004269372727208955,0.0004212759640176637,31976,1423,182,4364,320,25
20.0,-30.0,0.0,0.02073221237403077,0.00719216640036359,0.6530921895546218,33436,4719,0.005345657611613864,0.014801739842755995,0.0005848149196609144,0.003159275816064647,0.0035890613663062676,0.00044382921799267564,31818,1430,188,4377,317,25
20.0,-25.0,0.0,0.020657681397904464,0.008473691578105865,0.5898043243630698,33397,4695,0.007718354093846664,0.012324234925961823,0.0006150923780959744,0.004962777801023881,0.003040694263816594,0.00047021951326539104,31776,1430,191,4359,312,24
20.0,-20.0,0.0,0.01534631181019627,0.005119687925377188,0.6663896844598449,33354,4635,0.004754551589619958,0.00994753470346042,0.0006442255171158942,0.0018690907542108508,0.002742369532799727,0.0005082276383666093,31730,1431,193,4315,296,24
20.0,-15.0,0.0,0.013817703497696978,0.004386450576349612,0.6825485090861365,33145,4688,0.005403151823704511,0.0077433133597148394,0.0006712383142776269,0.0016524529652638645,0.002200470434628671,0.0005335271764570764,31518,1431,196,4374,290,24
20.0,-10.0,0.0,0.016715059188449184,0.005309379852647598,0.682359494346475,33112,4460,0.010238174189106596,0.005781346796001477,0.0006955382033411101,0.003065777783544118,0.001686784088511043,0.0005568179805924361,31472,1444,196,4160,274,26
20.0,-5.0,0.0,0.01697004517818781,0.006217685982423275,0.6336081656155469,32747,4342,0.012125871737741802,0.00412765933302018,0.0007165141074258314,0.004382104582826342,0.0012597763379060506,0.0005758050616908822,31113,1441,193,4048,268,26
20.0,0.0,0.0,0.024785087625103182,0.008715691581002804,0.6483493739124305,32430,4330,0.021208254329310967,0.002843221063316836,0.0007336122324753801,0.007130513879143431,0.0009937996189331934,0.00059137808292618,30811,1428,191,4056,250,24
20.0,5.0,0.0,0.06360470622840768,0.028252919526348192,0.5558045748235901,32147,4188,0.060875629083685795,0.0019826973820791433,0.0007463797626427412,0.02686933501899532,0.0007807483379252413,0.0006028361694276293,30520,1427,200,3912,252,24
20.0,10.0,0.0,0.11585251518387073,0.04506089316327735,0.6110495046934394,31591,4373,0.1135387404316339,0.001559123628471677,0.0007546511237651663,0.04376533113246987,0.0006857691725143437,0.0006097928582931322,30103,1291,197,4075,274,24
20.0,15.0,0.0,0.16271169975266883,0.05943477819329873,0.6347233893835353,22910,3189,0.16038395749410608,0.0015686747697364468,0.0007590674888263277,0.058127347026763615,0.0006946980191470299,0.000612733147388086,22247,508,155,3122,53,14
20.0,20.0,0.0,0.09164584020280994,0.03496330016365051,0.6184955030552657,31834,4193,0.08912209607135635,0.0017658798046243057,0.0007578643268292869,0.03357739369884338,0.0007764859144815319,0.0006094205503255987,30302,1337,195,3784,390,19
20.0,25.0,0.0,0.05093346888287117,0.021825243306363862,0.5714950545278166,32154,3952,0.04782908222543386,0.0023519062393303784,0.0007524804181069276,0.020171471334874187,0.0010535564863284306,0.0006002154851612455,30616,1341,197,3606,327,19
20.0,30.0,0.0,0.023159383735806855,0.008044122404966353,0.6526625018726517,32391,3880,0.01906167439633104,0.003355464268365055,0.0007422450711107595,0.006058268409885811,0.001400742832552034,0.0005851111625285078,30856,1340,195,3529,332,19
20.0,35.0,0.0,0.015524046134203662,0.005288581401719429,0.6593297033518049,32826,3890,0.010021040402733349,0.004775564471812472,0.0007274412596578418,0.0027574250573780905,0.0019819335161514497,0.0005492228281898888,31290,1340,196,3533,338,19
20.0,40.0,0.0,0.016771180714455634,0.0044363290282154015,0.735479027759114,33079,3934,0.009510607391117358,0.006552084493722955,0.0007084888296153211,0.0015238570507888174,0.002418370953664802,0.0004941010237617821,31551,1331,197,3579,337,18
20.0,45.0,0.0,0.018746315754648947,0.004640408761389442,0.7524628933960714,33251,4076,0.009444907636315416,0.008615417112324612,0.0006859910060089181,0.0010862021447355398,0.0030858446330566435,0.00046836198359725875,31722,1330,199,3716,340,20
20.0,50.0,0.0,0.029432365595688598,0.005175019140239961,0.8241725041293309,33219,4155,0.01787717328526728,0.0108946447529899,0.0006605475574314163,0.0009085218657459483,0.0038252525623697414,0.00044124471212427077,31707,1316,196,3795,340,20
20.0,55.0,0.0,0.025837561259308743,0.006059831700209122,0.7654642541766248,33131,4077,0.011886950327198588,0.01331786409465572,0.0006327468374544371,0.0010245192593290931,0.004612623257708467,0.00042268918317156257,31625,1312,194,3717,340,20
20.0,60.0,0.0,0.020357332731049473,0.006555923736835616,0.6779576271877519,33093,3871,0.003942073091430014,0.01581215141748097,0.0006031082221384912,0.0007357428479439678,0.00542346728198697,0.0003967136069046784,31599,1301,193,3511,340,20
20.0,65.0,0.0,0.023271282609547896,0.006929034408582785,0.7022495697877909,33330,3689,0.004394265489626554,0.018304824660712267,0.0005721924592090718,0.00032545155358878856,0.006233645567190665,0.00036993728780333155,31848,1292,190,3329,340,20
20.0,70.0,0.0,0.02639452371459183,0.007588785923285506,0.7124863473444624,33281,3643,0.005129292502445166,0.020724791231636047,0.0005404399805106171,0.00020967800937011025,0.007019775537524265,0.0003593323763911306,31818,1277,186,3282,340,21
20.0,75.0,0.0,0.036085216785824624,0.008310400946451715,0.769700678375409,33129,3485,0.012572441564527796,0.02300446901587348,0.0005083062054233533,0.00022015897823976624,0.007759663543160329,0.00033057842505161944,31677,1275,177,3124,340,21
20.0,80.0,0.0,0.030345659722563454,0.009026073335872542,0.7025580126319935,32966,3481,0.004789277607934446,0.025080348635057745,0.00047603347957126036,0.00027639310737737614,0.008453361573096226,0.00029631865539894107,31521,1266,179,3121,342,18
20.0,85.0,0.0,0.03320562578760254,0.010108811940767392,0.6955692988462949,32590,3294,0.0058700433819815975,0.02689184531509331,0.0004437370905276338,0.000781203759228791,0.009050108899149454,0.00027749928238914777,31135,1275,180,2935,342,17
20.0,90.0,0.0,0.04444277459980497,0.015258254449561737,0.656676375699804,32489,3303,0.01565246574046887,0.028378733293459347,0.0004115755658767531,0.005479298681892729,0.009520231144626133,0.00025872462304287586,31032,1279,178,2941,345,17
